x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2025	01	15	01	58
x	FR	2007	12	18	17	05
x	LR	2025	01	14	05	59
x	E7	2025	01	15	01	58
x	SR	2464383
x	S7	8267
x	NC	776145
x	C7	0
x	FL	1159482
x	F7	1157
x	RR	289
x	R7	0
x	NH	121692
x	H7	449
x	BT	57520368399
x	B7	0
1	Rr	23810	0.966	2025
1	Rr	836367	33.938	2024
1	Rr	511208	20.744	2023
1	Rr	82334	3.341	2022
1	Rr	98917	4.014	2021
1	Rr	89380	3.627	2020
1	Rr	80088	3.250	2019
1	Rr	68927	2.797	2018
1	Rr	60168	2.442	2017
1	Rr	73316	2.975	2016
1	Rr	80796	3.279	2015
1	Rr	110773	4.495	2014
1	Rr	65173	2.645	2013
1	Rr	60742	2.465	2012
1	Rr	57015	2.314	2011
1	Rr	22139	0.898	2010
1	Rr	69710	2.829	2009
1	Rr	71820	2.914	2008
1	Rr	1700	0.069	2007
1	*BT	R	836367	2024
4	Rr	0	0.000	2025	01	13	21	15
4	Rr	1	0.000	2025	01	13	21	00
4	Rr	0	0.000	2025	01	13	20	45
4	Rr	1	0.000	2025	01	13	20	30
4	Rr	1	0.000	2025	01	13	20	15
4	Rr	1	0.000	2025	01	13	20	00
4	Rr	0	0.000	2025	01	13	19	45
4	Rr	5	0.000	2025	01	13	19	30
4	Rr	5	0.000	2025	01	13	19	15
4	Rr	1	0.000	2025	01	13	19	00
4	Rr	0	0.000	2025	01	13	18	45
4	Rr	9	0.000	2025	01	13	18	30
4	Rr	0	0.000	2025	01	13	18	15
4	Rr	0	0.000	2025	01	13	18	00
4	Rr	0	0.000	2025	01	13	17	45
4	Rr	11	0.000	2025	01	13	17	30
4	Rr	33	0.001	2025	01	13	17	15
4	Rr	0	0.000	2025	01	13	17	00
4	Rr	4	0.000	2025	01	13	16	45
4	Rr	30	0.001	2025	01	13	16	30
4	Rr	27	0.001	2025	01	13	16	15
4	Rr	2	0.000	2025	01	13	16	00
4	Rr	3	0.000	2025	01	13	15	45
4	Rr	30	0.001	2025	01	13	15	30
4	Rr	5	0.000	2025	01	13	15	15
4	Rr	1	0.000	2025	01	13	15	00
4	Rr	0	0.000	2025	01	13	14	45
4	Rr	0	0.000	2025	01	13	14	30
4	Rr	0	0.000	2025	01	13	14	15
4	Rr	0	0.000	2025	01	13	14	00
4	Rr	1	0.000	2025	01	13	13	45
4	Rr	0	0.000	2025	01	13	13	30
4	Rr	0	0.000	2025	01	13	13	15
4	Rr	2	0.000	2025	01	13	13	00
4	Rr	0	0.000	2025	01	13	12	45
4	Rr	1	0.000	2025	01	13	12	30
4	Rr	1	0.000	2025	01	13	12	15
4	Rr	0	0.000	2025	01	13	12	00
4	Rr	67	0.003	2025	01	13	11	45
4	Rr	0	0.000	2025	01	13	11	30
4	Rr	1	0.000	2025	01	13	11	15
4	Rr	1	0.000	2025	01	13	11	00
4	Rr	2	0.000	2025	01	13	10	45
4	Rr	1	0.000	2025	01	13	10	30
4	Rr	1	0.000	2025	01	13	10	15
4	Rr	12	0.000	2025	01	13	10	00
4	Rr	0	0.000	2025	01	13	09	45
4	Rr	0	0.000	2025	01	13	09	30
4	Rr	1	0.000	2025	01	13	09	15
4	Rr	4	0.000	2025	01	13	09	00
4	Rr	6	0.000	2025	01	13	08	45
4	Rr	13	0.001	2025	01	13	08	30
4	Rr	0	0.000	2025	01	13	08	15
4	Rr	2	0.000	2025	01	13	08	00
4	Rr	0	0.000	2025	01	13	07	45
4	Rr	5	0.000	2025	01	13	07	30
4	Rr	0	0.000	2025	01	13	07	15
4	Rr	0	0.000	2025	01	13	07	00
4	Rr	2	0.000	2025	01	13	06	45
4	Rr	0	0.000	2025	01	13	06	30
4	Rr	2	0.000	2025	01	13	06	15
4	Rr	1	0.000	2025	01	13	06	00
4	*BT	R	1068	2024	05	06	16	00
6	Rr	25547	1.037	00	00
6	Rr	23033	0.935	00	15
6	Rr	24058	0.976	00	30
6	Rr	22078	0.896	00	45
6	Rr	19968	0.810	01	00
6	Rr	22552	0.915	01	15
6	Rr	21551	0.874	01	30
6	Rr	23504	0.954	01	45
6	Rr	20253	0.822	02	00
6	Rr	24952	1.013	02	15
6	Rr	22719	0.922	02	30
6	Rr	22799	0.925	02	45
6	Rr	23488	0.953	03	00
6	Rr	23677	0.961	03	15
6	Rr	21356	0.867	03	30
6	Rr	31776	1.289	03	45
6	Rr	29678	1.204	04	00
6	Rr	20990	0.852	04	15
6	Rr	23629	0.959	04	30
6	Rr	23526	0.955	04	45
6	Rr	21823	0.886	05	00
6	Rr	24802	1.006	05	15
6	Rr	23904	0.970	05	30
6	Rr	26125	1.060	05	45
6	Rr	22998	0.933	06	00
6	Rr	20234	0.821	06	15
6	Rr	23195	0.941	06	30
6	Rr	19230	0.780	06	45
6	Rr	20791	0.844	07	00
6	Rr	21853	0.887	07	15
6	Rr	21109	0.857	07	30
6	Rr	21086	0.856	07	45
6	Rr	18956	0.769	08	00
6	Rr	19559	0.794	08	15
6	Rr	20663	0.838	08	30
6	Rr	18244	0.740	08	45
6	Rr	18664	0.757	09	00
6	Rr	19190	0.779	09	15
6	Rr	20181	0.819	09	30
6	Rr	17944	0.728	09	45
6	Rr	19096	0.775	10	00
6	Rr	18567	0.753	10	15
6	Rr	21879	0.888	10	30
6	Rr	20726	0.841	10	45
6	Rr	22001	0.893	11	00
6	Rr	22239	0.902	11	15
6	Rr	20432	0.829	11	30
6	Rr	19483	0.791	11	45
6	Rr	21186	0.860	12	00
6	Rr	20440	0.829	12	15
6	Rr	20252	0.822	12	30
6	Rr	21109	0.857	12	45
6	Rr	21376	0.867	13	00
6	Rr	22443	0.911	13	15
6	Rr	23070	0.936	13	30
6	Rr	22425	0.910	13	45
6	Rr	26992	1.095	14	00
6	Rr	28744	1.166	14	15
6	Rr	27841	1.130	14	30
6	Rr	28390	1.152	14	45
6	Rr	27611	1.120	15	00
6	Rr	29535	1.198	15	15
6	Rr	31867	1.293	15	30
6	Rr	35968	1.460	15	45
6	Rr	42459	1.723	16	00
6	Rr	34959	1.419	16	15
6	Rr	33447	1.357	16	30
6	Rr	35036	1.422	16	45
6	Rr	35290	1.432	17	00
6	Rr	34076	1.383	17	15
6	Rr	33551	1.361	17	30
6	Rr	33862	1.374	17	45
6	Rr	37768	1.533	18	00
6	Rr	30509	1.238	18	15
6	Rr	34327	1.393	18	30
6	Rr	34722	1.409	18	45
6	Rr	34268	1.391	19	00
6	Rr	28862	1.171	19	15
6	Rr	31318	1.271	19	30
6	Rr	33703	1.368	19	45
6	Rr	30625	1.243	20	00
6	Rr	31833	1.292	20	15
6	Rr	32052	1.301	20	30
6	Rr	30644	1.243	20	45
6	Rr	30261	1.228	21	00
6	Rr	29336	1.190	21	15
6	Rr	27522	1.117	21	30
6	Rr	28373	1.151	21	45
6	Rr	27170	1.103	22	00
6	Rr	28356	1.151	22	15
6	Rr	27998	1.136	22	30
6	Rr	26544	1.077	22	45
6	Rr	26902	1.092	23	00
6	Rr	27734	1.125	23	15
6	Rr	21189	0.860	23	30
6	Rr	24330	0.987	23	45
5	Rr	2	0.000	2025	01	14	05	55
5	Rr	0	0.000	2025	01	14	05	50
5	Rr	3	0.000	2025	01	14	05	45
5	Rr	0	0.000	2025	01	14	05	40
5	Rr	0	0.000	2025	01	14	05	35
5	Rr	1	0.000	2025	01	14	05	30
5	Rr	1	0.000	2025	01	14	05	25
5	Rr	1	0.000	2025	01	14	05	20
5	Rr	21	0.001	2025	01	14	05	15
5	Rr	0	0.000	2025	01	14	05	10
5	Rr	0	0.000	2025	01	14	05	05
5	Rr	0	0.000	2025	01	14	05	00
5	Rr	0	0.000	2025	01	14	04	55
5	Rr	0	0.000	2025	01	14	04	50
5	Rr	1	0.000	2025	01	14	04	45
5	Rr	0	0.000	2025	01	14	04	40
5	Rr	1	0.000	2025	01	14	04	35
5	Rr	0	0.000	2025	01	14	04	30
5	Rr	1	0.000	2025	01	14	04	25
5	Rr	1	0.000	2025	01	14	04	20
5	Rr	27	0.001	2025	01	14	04	15
5	Rr	0	0.000	2025	01	14	04	10
5	Rr	2	0.000	2025	01	14	04	05
5	Rr	1	0.000	2025	01	14	04	00
5	Rr	0	0.000	2025	01	14	03	55
5	Rr	1	0.000	2025	01	14	03	50
5	Rr	2	0.000	2025	01	14	03	45
5	Rr	1	0.000	2025	01	14	03	40
5	Rr	0	0.000	2025	01	14	03	35
5	Rr	2	0.000	2025	01	14	03	30
5	Rr	1	0.000	2025	01	14	03	25
5	Rr	1	0.000	2025	01	14	03	20
5	Rr	0	0.000	2025	01	14	03	15
5	Rr	3	0.000	2025	01	14	03	10
5	Rr	0	0.000	2025	01	14	03	05
5	Rr	1	0.000	2025	01	14	03	00
5	Rr	2	0.000	2025	01	14	02	55
5	Rr	0	0.000	2025	01	14	02	50
5	Rr	1	0.000	2025	01	14	02	45
5	Rr	1	0.000	2025	01	14	02	40
5	Rr	1	0.000	2025	01	14	02	35
5	Rr	1	0.000	2025	01	14	02	30
5	Rr	0	0.000	2025	01	14	02	25
5	Rr	31	0.001	2025	01	14	02	20
5	Rr	0	0.000	2025	01	14	02	15
5	Rr	2	0.000	2025	01	14	02	10
5	Rr	1	0.000	2025	01	14	02	05
5	Rr	10	0.000	2025	01	14	02	00
5	Rr	1	0.000	2025	01	14	01	55
5	Rr	3	0.000	2025	01	14	01	50
5	Rr	0	0.000	2025	01	14	01	45
5	Rr	1	0.000	2025	01	14	01	40
5	Rr	3	0.000	2025	01	14	01	35
5	Rr	6	0.000	2025	01	14	01	30
5	Rr	0	0.000	2025	01	14	01	25
5	Rr	1	0.000	2025	01	14	01	20
5	Rr	2	0.000	2025	01	14	01	15
5	Rr	0	0.000	2025	01	14	01	10
5	Rr	182	0.007	2025	01	14	01	05
5	Rr	0	0.000	2025	01	14	01	00
5	Rr	0	0.000	2025	01	14	00	55
5	Rr	0	0.000	2025	01	14	00	50
5	Rr	1	0.000	2025	01	14	00	45
5	Rr	0	0.000	2025	01	14	00	40
5	Rr	0	0.000	2025	01	14	00	35
5	Rr	5	0.000	2025	01	14	00	30
5	Rr	1	0.000	2025	01	14	00	25
5	Rr	1	0.000	2025	01	14	00	20
5	Rr	1	0.000	2025	01	14	00	15
5	Rr	1	0.000	2025	01	14	00	10
5	Rr	0	0.000	2025	01	14	00	05
5	Rr	1	0.000	2025	01	14	00	00
5	Rr	0	0.000	2025	01	13	23	55
5	Rr	0	0.000	2025	01	13	23	50
5	Rr	3	0.000	2025	01	13	23	45
5	Rr	0	0.000	2025	01	13	23	40
5	Rr	0	0.000	2025	01	13	23	35
5	Rr	1	0.000	2025	01	13	23	30
5	Rr	1	0.000	2025	01	13	23	25
5	Rr	1	0.000	2025	01	13	23	20
5	Rr	1	0.000	2025	01	13	23	15
5	Rr	0	0.000	2025	01	13	23	10
5	Rr	0	0.000	2025	01	13	23	05
5	Rr	0	0.000	2025	01	13	23	00
5	Rr	0	0.000	2025	01	13	22	55
5	Rr	0	0.000	2025	01	13	22	50
5	Rr	1	0.000	2025	01	13	22	45
5	Rr	0	0.000	2025	01	13	22	40
5	Rr	0	0.000	2025	01	13	22	35
5	Rr	1	0.000	2025	01	13	22	30
5	Rr	0	0.000	2025	01	13	22	25
5	Rr	0	0.000	2025	01	13	22	20
5	Rr	0	0.000	2025	01	13	22	15
5	Rr	0	0.000	2025	01	13	22	10
5	Rr	0	0.000	2025	01	13	22	05
5	Rr	0	0.000	2025	01	13	22	00
5	Rr	0	0.000	2025	01	13	21	55
5	Rr	0	0.000	2025	01	13	21	50
5	Rr	1	0.000	2025	01	13	21	45
5	Rr	0	0.000	2025	01	13	21	40
5	Rr	0	0.000	2025	01	13	21	35
5	Rr	1	0.000	2025	01	13	21	30
5	Rr	0	0.000	2025	01	13	21	25
5	Rr	0	0.000	2025	01	13	21	20
5	Rr	0	0.000	2025	01	13	21	15
5	Rr	1	0.000	2025	01	13	21	10
5	Rr	0	0.000	2025	01	13	21	05
5	Rr	0	0.000	2025	01	13	21	00
5	Rr	0	0.000	2025	01	13	20	55
5	Rr	0	0.000	2025	01	13	20	50
5	Rr	0	0.000	2025	01	13	20	45
5	Rr	0	0.000	2025	01	13	20	40
5	Rr	0	0.000	2025	01	13	20	35
5	Rr	1	0.000	2025	01	13	20	30
5	Rr	1	0.000	2025	01	13	20	25
5	Rr	0	0.000	2025	01	13	20	20
5	Rr	0	0.000	2025	01	13	20	15
5	Rr	0	0.000	2025	01	13	20	10
5	Rr	0	0.000	2025	01	13	20	05
5	Rr	1	0.000	2025	01	13	20	00
5	Rr	0	0.000	2025	01	13	19	55
5	Rr	0	0.000	2025	01	13	19	50
5	Rr	0	0.000	2025	01	13	19	45
5	Rr	1	0.000	2025	01	13	19	40
5	Rr	4	0.000	2025	01	13	19	35
5	Rr	0	0.000	2025	01	13	19	30
5	Rr	0	0.000	2025	01	13	19	25
5	Rr	0	0.000	2025	01	13	19	20
5	Rr	5	0.000	2025	01	13	19	15
5	Rr	0	0.000	2025	01	13	19	10
5	Rr	0	0.000	2025	01	13	19	05
5	Rr	1	0.000	2025	01	13	19	00
5	Rr	0	0.000	2025	01	13	18	55
5	Rr	0	0.000	2025	01	13	18	50
5	Rr	0	0.000	2025	01	13	18	45
5	Rr	1	0.000	2025	01	13	18	40
5	Rr	5	0.000	2025	01	13	18	35
5	Rr	3	0.000	2025	01	13	18	30
5	Rr	0	0.000	2025	01	13	18	25
5	Rr	0	0.000	2025	01	13	18	20
5	Rr	0	0.000	2025	01	13	18	15
5	Rr	0	0.000	2025	01	13	18	10
5	Rr	0	0.000	2025	01	13	18	05
5	Rr	0	0.000	2025	01	13	18	00
5	Rr	0	0.000	2025	01	13	17	55
5	Rr	0	0.000	2025	01	13	17	50
5	Rr	0	0.000	2025	01	13	17	45
5	Rr	9	0.000	2025	01	13	17	40
5	Rr	2	0.000	2025	01	13	17	35
5	Rr	0	0.000	2025	01	13	17	30
5	Rr	0	0.000	2025	01	13	17	25
5	Rr	0	0.000	2025	01	13	17	20
5	Rr	33	0.001	2025	01	13	17	15
5	Rr	0	0.000	2025	01	13	17	10
5	Rr	0	0.000	2025	01	13	17	05
5	Rr	0	0.000	2025	01	13	17	00
5	Rr	1	0.000	2025	01	13	16	55
5	Rr	2	0.000	2025	01	13	16	50
5	Rr	1	0.000	2025	01	13	16	45
5	Rr	29	0.001	2025	01	13	16	40
5	Rr	0	0.000	2025	01	13	16	35
5	Rr	1	0.000	2025	01	13	16	30
5	Rr	0	0.000	2025	01	13	16	25
5	Rr	23	0.001	2025	01	13	16	20
5	Rr	4	0.000	2025	01	13	16	15
5	Rr	1	0.000	2025	01	13	16	10
5	Rr	0	0.000	2025	01	13	16	05
5	Rr	1	0.000	2025	01	13	16	00
5	Rr	0	0.000	2025	01	13	15	55
5	Rr	3	0.000	2025	01	13	15	50
5	Rr	0	0.000	2025	01	13	15	45
5	Rr	0	0.000	2025	01	13	15	40
5	Rr	1	0.000	2025	01	13	15	35
5	Rr	29	0.001	2025	01	13	15	30
5	Rr	0	0.000	2025	01	13	15	25
5	Rr	0	0.000	2025	01	13	15	20
5	Rr	5	0.000	2025	01	13	15	15
5	Rr	1	0.000	2025	01	13	15	10
5	Rr	0	0.000	2025	01	13	15	05
5	Rr	0	0.000	2025	01	13	15	00
5	Rr	0	0.000	2025	01	13	14	55
5	Rr	0	0.000	2025	01	13	14	50
5	Rr	0	0.000	2025	01	13	14	45
5	Rr	0	0.000	2025	01	13	14	40
5	Rr	0	0.000	2025	01	13	14	35
5	Rr	0	0.000	2025	01	13	14	30
5	Rr	0	0.000	2025	01	13	14	25
5	Rr	0	0.000	2025	01	13	14	20
5	Rr	0	0.000	2025	01	13	14	15
5	Rr	0	0.000	2025	01	13	14	10
5	Rr	0	0.000	2025	01	13	14	05
5	Rr	0	0.000	2025	01	13	14	00
5	Rr	0	0.000	2025	01	13	13	55
5	Rr	0	0.000	2025	01	13	13	50
5	Rr	1	0.000	2025	01	13	13	45
5	Rr	0	0.000	2025	01	13	13	40
5	Rr	0	0.000	2025	01	13	13	35
5	Rr	0	0.000	2025	01	13	13	30
5	Rr	0	0.000	2025	01	13	13	25
5	Rr	0	0.000	2025	01	13	13	20
5	Rr	0	0.000	2025	01	13	13	15
5	Rr	2	0.000	2025	01	13	13	10
5	Rr	0	0.000	2025	01	13	13	05
5	Rr	0	0.000	2025	01	13	13	00
5	Rr	0	0.000	2025	01	13	12	55
5	Rr	0	0.000	2025	01	13	12	50
5	Rr	0	0.000	2025	01	13	12	45
5	Rr	0	0.000	2025	01	13	12	40
5	Rr	1	0.000	2025	01	13	12	35
5	Rr	0	0.000	2025	01	13	12	30
5	Rr	0	0.000	2025	01	13	12	25
5	Rr	1	0.000	2025	01	13	12	20
5	Rr	0	0.000	2025	01	13	12	15
5	Rr	0	0.000	2025	01	13	12	10
5	Rr	0	0.000	2025	01	13	12	05
5	Rr	0	0.000	2025	01	13	12	00
5	Rr	29	0.001	2025	01	13	11	55
5	Rr	38	0.002	2025	01	13	11	50
5	Rr	0	0.000	2025	01	13	11	45
5	Rr	0	0.000	2025	01	13	11	40
5	Rr	0	0.000	2025	01	13	11	35
5	Rr	0	0.000	2025	01	13	11	30
5	Rr	0	0.000	2025	01	13	11	25
5	Rr	1	0.000	2025	01	13	11	20
5	Rr	0	0.000	2025	01	13	11	15
5	Rr	1	0.000	2025	01	13	11	10
5	Rr	0	0.000	2025	01	13	11	05
5	Rr	0	0.000	2025	01	13	11	00
5	Rr	1	0.000	2025	01	13	10	55
5	Rr	0	0.000	2025	01	13	10	50
5	Rr	1	0.000	2025	01	13	10	45
5	Rr	1	0.000	2025	01	13	10	40
5	Rr	0	0.000	2025	01	13	10	35
5	Rr	0	0.000	2025	01	13	10	30
5	Rr	0	0.000	2025	01	13	10	25
5	Rr	1	0.000	2025	01	13	10	20
5	Rr	0	0.000	2025	01	13	10	15
5	Rr	11	0.000	2025	01	13	10	10
5	Rr	0	0.000	2025	01	13	10	05
5	Rr	1	0.000	2025	01	13	10	00
5	Rr	0	0.000	2025	01	13	09	55
5	Rr	0	0.000	2025	01	13	09	50
5	Rr	0	0.000	2025	01	13	09	45
5	Rr	0	0.000	2025	01	13	09	40
5	Rr	0	0.000	2025	01	13	09	35
5	Rr	0	0.000	2025	01	13	09	30
5	Rr	0	0.000	2025	01	13	09	25
5	Rr	1	0.000	2025	01	13	09	20
5	Rr	0	0.000	2025	01	13	09	15
5	Rr	1	0.000	2025	01	13	09	10
5	Rr	1	0.000	2025	01	13	09	05
5	Rr	2	0.000	2025	01	13	09	00
5	Rr	4	0.000	2025	01	13	08	55
5	Rr	1	0.000	2025	01	13	08	50
5	Rr	1	0.000	2025	01	13	08	45
5	Rr	1	0.000	2025	01	13	08	40
5	Rr	9	0.000	2025	01	13	08	35
5	Rr	3	0.000	2025	01	13	08	30
5	Rr	0	0.000	2025	01	13	08	25
5	Rr	0	0.000	2025	01	13	08	20
5	Rr	0	0.000	2025	01	13	08	15
5	Rr	0	0.000	2025	01	13	08	10
5	Rr	0	0.000	2025	01	13	08	05
5	Rr	2	0.000	2025	01	13	08	00
5	Rr	0	0.000	2025	01	13	07	55
5	Rr	0	0.000	2025	01	13	07	50
5	Rr	0	0.000	2025	01	13	07	45
5	Rr	4	0.000	2025	01	13	07	40
5	Rr	1	0.000	2025	01	13	07	35
5	Rr	0	0.000	2025	01	13	07	30
5	Rr	0	0.000	2025	01	13	07	25
5	Rr	0	0.000	2025	01	13	07	20
5	Rr	0	0.000	2025	01	13	07	15
5	Rr	0	0.000	2025	01	13	07	10
5	Rr	0	0.000	2025	01	13	07	05
5	Rr	0	0.000	2025	01	13	07	00
5	Rr	0	0.000	2025	01	13	06	55
5	Rr	0	0.000	2025	01	13	06	50
5	Rr	2	0.000	2025	01	13	06	45
5	Rr	0	0.000	2025	01	13	06	40
5	Rr	0	0.000	2025	01	13	06	35
5	Rr	0	0.000	2025	01	13	06	30
5	Rr	1	0.000	2025	01	13	06	25
5	Rr	1	0.000	2025	01	13	06	20
5	Rr	0	0.000	2025	01	13	06	15
5	Rr	0	0.000	2025	01	13	06	10
5	Rr	1	0.000	2025	01	13	06	05
5	Rr	0	0.000	2025	01	13	06	00
5	*BT	R	945	2023	05	08	18	00
7	Rr	8186	0.332	00	00
7	Rr	8256	0.335	00	05
7	Rr	9105	0.369	00	10
7	Rr	5972	0.242	00	15
7	Rr	7063	0.287	00	20
7	Rr	9998	0.406	00	25
7	Rr	7876	0.320	00	30
7	Rr	8565	0.348	00	35
7	Rr	7617	0.309	00	40
7	Rr	6832	0.277	00	45
7	Rr	7380	0.299	00	50
7	Rr	7866	0.319	00	55
7	Rr	6779	0.275	01	00
7	Rr	6764	0.274	01	05
7	Rr	6425	0.261	01	10
7	Rr	7255	0.294	01	15
7	Rr	8278	0.336	01	20
7	Rr	7019	0.285	01	25
7	Rr	7045	0.286	01	30
7	Rr	6905	0.280	01	35
7	Rr	7601	0.308	01	40
7	Rr	7467	0.303	01	45
7	Rr	8711	0.353	01	50
7	Rr	7326	0.297	01	55
7	Rr	6441	0.261	02	00
7	Rr	7358	0.299	02	05
7	Rr	6454	0.262	02	10
7	Rr	8859	0.359	02	15
7	Rr	7418	0.301	02	20
7	Rr	8675	0.352	02	25
7	Rr	8054	0.327	02	30
7	Rr	6748	0.274	02	35
7	Rr	7917	0.321	02	40
7	Rr	7607	0.309	02	45
7	Rr	7466	0.303	02	50
7	Rr	7726	0.314	02	55
7	Rr	8902	0.361	03	00
7	Rr	6819	0.277	03	05
7	Rr	7767	0.315	03	10
7	Rr	7908	0.321	03	15
7	Rr	7192	0.292	03	20
7	Rr	8577	0.348	03	25
7	Rr	7260	0.295	03	30
7	Rr	6487	0.263	03	35
7	Rr	7609	0.309	03	40
7	Rr	8055	0.327	03	45
7	Rr	11587	0.470	03	50
7	Rr	12134	0.492	03	55
7	Rr	11765	0.477	04	00
7	Rr	9668	0.392	04	05
7	Rr	8245	0.335	04	10
7	Rr	7225	0.293	04	15
7	Rr	6698	0.272	04	20
7	Rr	7067	0.287	04	25
7	Rr	7377	0.299	04	30
7	Rr	7634	0.310	04	35
7	Rr	8618	0.350	04	40
7	Rr	7503	0.304	04	45
7	Rr	8348	0.339	04	50
7	Rr	7675	0.311	04	55
7	Rr	7868	0.319	05	00
7	Rr	6799	0.276	05	05
7	Rr	7156	0.290	05	10
7	Rr	8948	0.363	05	15
7	Rr	7858	0.319	05	20
7	Rr	7996	0.324	05	25
7	Rr	6852	0.278	05	30
7	Rr	8569	0.348	05	35
7	Rr	8483	0.344	05	40
7	Rr	9713	0.394	05	45
7	Rr	8638	0.351	05	50
7	Rr	7774	0.315	05	55
7	Rr	7023	0.285	06	00
7	Rr	8715	0.354	06	05
7	Rr	7260	0.295	06	10
7	Rr	7472	0.303	06	15
7	Rr	5668	0.230	06	20
7	Rr	7094	0.288	06	25
7	Rr	8140	0.330	06	30
7	Rr	7760	0.315	06	35
7	Rr	7295	0.296	06	40
7	Rr	6627	0.269	06	45
7	Rr	6657	0.270	06	50
7	Rr	5946	0.241	06	55
7	Rr	8212	0.333	07	00
7	Rr	6072	0.246	07	05
7	Rr	6507	0.264	07	10
7	Rr	7005	0.284	07	15
7	Rr	7254	0.294	07	20
7	Rr	7594	0.308	07	25
7	Rr	8485	0.344	07	30
7	Rr	6559	0.266	07	35
7	Rr	6065	0.246	07	40
7	Rr	8973	0.364	07	45
7	Rr	5408	0.219	07	50
7	Rr	6705	0.272	07	55
7	Rr	6095	0.247	08	00
7	Rr	5985	0.243	08	05
7	Rr	6876	0.279	08	10
7	Rr	6254	0.254	08	15
7	Rr	6549	0.266	08	20
7	Rr	6756	0.274	08	25
7	Rr	6514	0.264	08	30
7	Rr	6442	0.261	08	35
7	Rr	7707	0.313	08	40
7	Rr	6644	0.270	08	45
7	Rr	5728	0.232	08	50
7	Rr	5872	0.238	08	55
7	Rr	5891	0.239	09	00
7	Rr	6488	0.263	09	05
7	Rr	6285	0.255	09	10
7	Rr	5444	0.221	09	15
7	Rr	6174	0.251	09	20
7	Rr	7572	0.307	09	25
7	Rr	6330	0.257	09	30
7	Rr	6925	0.281	09	35
7	Rr	6926	0.281	09	40
7	Rr	7097	0.288	09	45
7	Rr	5516	0.224	09	50
7	Rr	5331	0.216	09	55
7	Rr	6731	0.273	10	00
7	Rr	5811	0.236	10	05
7	Rr	6554	0.266	10	10
7	Rr	5520	0.224	10	15
7	Rr	6373	0.259	10	20
7	Rr	6674	0.271	10	25
7	Rr	7099	0.288	10	30
7	Rr	7328	0.297	10	35
7	Rr	7452	0.302	10	40
7	Rr	6803	0.276	10	45
7	Rr	7545	0.306	10	50
7	Rr	6378	0.259	10	55
7	Rr	8264	0.335	11	00
7	Rr	6857	0.278	11	05
7	Rr	6880	0.279	11	10
7	Rr	6782	0.275	11	15
7	Rr	7230	0.293	11	20
7	Rr	8227	0.334	11	25
7	Rr	7874	0.320	11	30
7	Rr	5833	0.237	11	35
7	Rr	6725	0.273	11	40
7	Rr	6602	0.268	11	45
7	Rr	6529	0.265	11	50
7	Rr	6352	0.258	11	55
7	Rr	6572	0.267	12	00
7	Rr	7329	0.297	12	05
7	Rr	7285	0.296	12	10
7	Rr	7423	0.301	12	15
7	Rr	6440	0.261	12	20
7	Rr	6577	0.267	12	25
7	Rr	7424	0.301	12	30
7	Rr	6455	0.262	12	35
7	Rr	6373	0.259	12	40
7	Rr	6201	0.252	12	45
7	Rr	7763	0.315	12	50
7	Rr	7145	0.290	12	55
7	Rr	7686	0.312	13	00
7	Rr	6490	0.263	13	05
7	Rr	7200	0.292	13	10
7	Rr	7560	0.307	13	15
7	Rr	7500	0.304	13	20
7	Rr	7383	0.300	13	25
7	Rr	7437	0.302	13	30
7	Rr	7511	0.305	13	35
7	Rr	8122	0.330	13	40
7	Rr	7029	0.285	13	45
7	Rr	8371	0.340	13	50
7	Rr	7025	0.285	13	55
7	Rr	10005	0.406	14	00
7	Rr	8684	0.352	14	05
7	Rr	8303	0.337	14	10
7	Rr	9557	0.388	14	15
7	Rr	10160	0.412	14	20
7	Rr	9027	0.366	14	25
7	Rr	8922	0.362	14	30
7	Rr	9619	0.390	14	35
7	Rr	9300	0.377	14	40
7	Rr	9430	0.383	14	45
7	Rr	8871	0.360	14	50
7	Rr	10089	0.409	14	55
7	Rr	9520	0.386	15	00
7	Rr	8661	0.351	15	05
7	Rr	9430	0.383	15	10
7	Rr	8598	0.349	15	15
7	Rr	11919	0.484	15	20
7	Rr	9018	0.366	15	25
7	Rr	10885	0.442	15	30
7	Rr	9844	0.399	15	35
7	Rr	11138	0.452	15	40
7	Rr	8229	0.334	15	45
7	Rr	10626	0.431	15	50
7	Rr	17113	0.694	15	55
7	Rr	15528	0.630	16	00
7	Rr	13281	0.539	16	05
7	Rr	13650	0.554	16	10
7	Rr	11647	0.473	16	15
7	Rr	11298	0.458	16	20
7	Rr	12014	0.488	16	25
7	Rr	10889	0.442	16	30
7	Rr	10839	0.440	16	35
7	Rr	11719	0.476	16	40
7	Rr	12664	0.514	16	45
7	Rr	11636	0.472	16	50
7	Rr	10736	0.436	16	55
7	Rr	12048	0.489	17	00
7	Rr	12583	0.511	17	05
7	Rr	10659	0.433	17	10
7	Rr	11979	0.486	17	15
7	Rr	11285	0.458	17	20
7	Rr	10812	0.439	17	25
7	Rr	11101	0.450	17	30
7	Rr	11523	0.468	17	35
7	Rr	10927	0.443	17	40
7	Rr	11492	0.466	17	45
7	Rr	11234	0.456	17	50
7	Rr	11136	0.452	17	55
7	Rr	14072	0.571	18	00
7	Rr	12726	0.516	18	05
7	Rr	10970	0.445	18	10
7	Rr	10867	0.441	18	15
7	Rr	9788	0.397	18	20
