x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	04	11	06	07
x	FR	2007	12	18	17	05
x	LR	2021	04	09	23	57
x	E7	2021	04	11	06	07
x	SR	935185
x	S7	2648
x	NC	379464
x	C7	0
x	FL	395183
x	F7	372
x	RR	179
x	R7	0
x	NH	83166
x	H7	312
x	BT	34379095420
x	B7	124228751
1	Rr	23438	2.506	2021
1	Rr	89380	9.557	2020
1	Rr	80088	8.564	2019
1	Rr	68927	7.370	2018
1	Rr	60168	6.434	2017
1	Rr	73316	7.840	2016
1	Rr	80796	8.640	2015
1	Rr	110773	11.845	2014
1	Rr	65173	6.969	2013
1	Rr	60742	6.495	2012
1	Rr	57015	6.097	2011
1	Rr	22139	2.367	2010
1	Rr	69710	7.454	2009
1	Rr	71820	7.680	2008
1	Rr	1700	0.182	2007
1	*BT	R	110773	2014
5	Rr	0	0.000	2021	04	09	15	55
5	Rr	0	0.000	2021	04	09	15	50
5	Rr	0	0.000	2021	04	09	15	45
5	Rr	0	0.000	2021	04	09	15	40
5	Rr	0	0.000	2021	04	09	15	35
5	Rr	0	0.000	2021	04	09	15	30
5	Rr	0	0.000	2021	04	09	15	25
5	Rr	14	0.001	2021	04	09	15	20
5	Rr	0	0.000	2021	04	09	15	15
5	Rr	0	0.000	2021	04	09	15	10
5	Rr	0	0.000	2021	04	09	15	05
5	Rr	1	0.000	2021	04	09	15	00
5	Rr	0	0.000	2021	04	09	14	55
5	Rr	6	0.001	2021	04	09	14	50
5	Rr	0	0.000	2021	04	09	14	45
5	Rr	1	0.000	2021	04	09	14	40
5	Rr	0	0.000	2021	04	09	14	35
5	Rr	0	0.000	2021	04	09	14	30
5	Rr	1	0.000	2021	04	09	14	25
5	Rr	0	0.000	2021	04	09	14	20
5	Rr	0	0.000	2021	04	09	14	15
5	Rr	0	0.000	2021	04	09	14	10
5	Rr	0	0.000	2021	04	09	14	05
5	Rr	3	0.000	2021	04	09	14	00
5	Rr	0	0.000	2021	04	09	13	55
5	Rr	1	0.000	2021	04	09	13	50
5	Rr	1	0.000	2021	04	09	13	45
5	Rr	0	0.000	2021	04	09	13	40
5	Rr	0	0.000	2021	04	09	13	35
5	Rr	0	0.000	2021	04	09	13	30
5	Rr	0	0.000	2021	04	09	13	25
5	Rr	0	0.000	2021	04	09	13	20
5	Rr	0	0.000	2021	04	09	13	15
5	Rr	0	0.000	2021	04	09	13	10
5	Rr	0	0.000	2021	04	09	13	05
5	Rr	7	0.001	2021	04	09	13	00
5	Rr	0	0.000	2021	04	09	12	55
5	Rr	0	0.000	2021	04	09	12	50
5	Rr	0	0.000	2021	04	09	12	45
5	Rr	0	0.000	2021	04	09	12	40
5	Rr	3	0.000	2021	04	09	12	35
5	Rr	1	0.000	2021	04	09	12	30
5	Rr	0	0.000	2021	04	09	12	25
5	Rr	1	0.000	2021	04	09	12	20
5	Rr	0	0.000	2021	04	09	12	15
5	Rr	0	0.000	2021	04	09	12	10
5	Rr	0	0.000	2021	04	09	12	05
5	Rr	0	0.000	2021	04	09	12	00
5	Rr	1	0.000	2021	04	09	11	55
5	Rr	0	0.000	2021	04	09	11	50
5	Rr	1	0.000	2021	04	09	11	45
5	Rr	0	0.000	2021	04	09	11	40
5	Rr	0	0.000	2021	04	09	11	35
5	Rr	0	0.000	2021	04	09	11	30
5	Rr	0	0.000	2021	04	09	11	25
5	Rr	0	0.000	2021	04	09	11	20
5	Rr	0	0.000	2021	04	09	11	15
5	Rr	2	0.000	2021	04	09	11	10
5	Rr	1	0.000	2021	04	09	11	05
5	Rr	0	0.000	2021	04	09	11	00
5	Rr	1	0.000	2021	04	09	10	55
5	Rr	0	0.000	2021	04	09	10	50
5	Rr	10	0.001	2021	04	09	10	45
5	Rr	0	0.000	2021	04	09	10	40
5	Rr	0	0.000	2021	04	09	10	35
5	Rr	1	0.000	2021	04	09	10	30
5	Rr	0	0.000	2021	04	09	10	25
5	Rr	0	0.000	2021	04	09	10	20
5	Rr	0	0.000	2021	04	09	10	15
5	Rr	0	0.000	2021	04	09	10	10
5	Rr	1	0.000	2021	04	09	10	05
5	Rr	1	0.000	2021	04	09	10	00
5	Rr	0	0.000	2021	04	09	09	55
5	Rr	0	0.000	2021	04	09	09	50
5	Rr	1	0.000	2021	04	09	09	45
5	Rr	0	0.000	2021	04	09	09	40
5	Rr	0	0.000	2021	04	09	09	35
5	Rr	0	0.000	2021	04	09	09	30
5	Rr	0	0.000	2021	04	09	09	25
5	Rr	6	0.001	2021	04	09	09	20
5	Rr	0	0.000	2021	04	09	09	15
5	Rr	1	0.000	2021	04	09	09	10
5	Rr	0	0.000	2021	04	09	09	05
5	Rr	2	0.000	2021	04	09	09	00
5	Rr	0	0.000	2021	04	09	08	55
5	Rr	0	0.000	2021	04	09	08	50
5	Rr	0	0.000	2021	04	09	08	45
5	Rr	0	0.000	2021	04	09	08	40
5	Rr	1	0.000	2021	04	09	08	35
5	Rr	2	0.000	2021	04	09	08	30
5	Rr	1	0.000	2021	04	09	08	25
5	Rr	0	0.000	2021	04	09	08	20
5	Rr	1	0.000	2021	04	09	08	15
5	Rr	0	0.000	2021	04	09	08	10
5	Rr	0	0.000	2021	04	09	08	05
5	Rr	1	0.000	2021	04	09	08	00
5	Rr	0	0.000	2021	04	09	07	55
5	Rr	1	0.000	2021	04	09	07	50
5	Rr	5	0.001	2021	04	09	07	45
5	Rr	1	0.000	2021	04	09	07	40
5	Rr	1	0.000	2021	04	09	07	35
5	Rr	0	0.000	2021	04	09	07	30
5	Rr	0	0.000	2021	04	09	07	25
5	Rr	3	0.000	2021	04	09	07	20
5	Rr	0	0.000	2021	04	09	07	15
5	Rr	2	0.000	2021	04	09	07	10
5	Rr	0	0.000	2021	04	09	07	05
5	Rr	0	0.000	2021	04	09	07	00
5	Rr	0	0.000	2021	04	09	06	55
5	Rr	0	0.000	2021	04	09	06	50
5	Rr	0	0.000	2021	04	09	06	45
5	Rr	1	0.000	2021	04	09	06	40
5	Rr	1	0.000	2021	04	09	06	35
5	Rr	17	0.002	2021	04	09	06	30
5	Rr	1	0.000	2021	04	09	06	25
5	Rr	0	0.000	2021	04	09	06	20
5	Rr	5	0.001	2021	04	09	06	15
5	Rr	1	0.000	2021	04	09	06	10
5	Rr	0	0.000	2021	04	09	06	05
5	Rr	0	0.000	2021	04	09	06	00
5	Rr	0	0.000	2021	04	09	05	55
5	Rr	0	0.000	2021	04	09	05	50
5	Rr	0	0.000	2021	04	09	05	45
5	Rr	0	0.000	2021	04	09	05	40
5	Rr	0	0.000	2021	04	09	05	35
5	Rr	0	0.000	2021	04	09	05	30
5	Rr	0	0.000	2021	04	09	05	25
5	Rr	0	0.000	2021	04	09	05	20
5	Rr	1	0.000	2021	04	09	05	15
5	Rr	0	0.000	2021	04	09	05	10
5	Rr	0	0.000	2021	04	09	05	05
5	Rr	0	0.000	2021	04	09	05	00
5	Rr	0	0.000	2021	04	09	04	55
5	Rr	6	0.001	2021	04	09	04	50
5	Rr	0	0.000	2021	04	09	04	45
5	Rr	0	0.000	2021	04	09	04	40
5	Rr	0	0.000	2021	04	09	04	35
5	Rr	0	0.000	2021	04	09	04	30
5	Rr	0	0.000	2021	04	09	04	25
5	Rr	0	0.000	2021	04	09	04	20
5	Rr	0	0.000	2021	04	09	04	15
5	Rr	0	0.000	2021	04	09	04	10
5	Rr	0	0.000	2021	04	09	04	05
5	Rr	0	0.000	2021	04	09	04	00
5	Rr	0	0.000	2021	04	09	03	55
5	Rr	2	0.000	2021	04	09	03	50
5	Rr	1	0.000	2021	04	09	03	45
5	Rr	0	0.000	2021	04	09	03	40
5	Rr	0	0.000	2021	04	09	03	35
5	Rr	0	0.000	2021	04	09	03	30
5	Rr	1	0.000	2021	04	09	03	25
5	Rr	0	0.000	2021	04	09	03	20
5	Rr	0	0.000	2021	04	09	03	15
5	Rr	0	0.000	2021	04	09	03	10
5	Rr	0	0.000	2021	04	09	03	05
5	Rr	1	0.000	2021	04	09	03	00
5	Rr	1	0.000	2021	04	09	02	55
5	Rr	0	0.000	2021	04	09	02	50
5	Rr	1	0.000	2021	04	09	02	45
5	Rr	1	0.000	2021	04	09	02	40
5	Rr	0	0.000	2021	04	09	02	35
5	Rr	1	0.000	2021	04	09	02	30
5	Rr	0	0.000	2021	04	09	02	25
5	Rr	1	0.000	2021	04	09	02	20
5	Rr	0	0.000	2021	04	09	02	15
5	Rr	3	0.000	2021	04	09	02	10
5	Rr	0	0.000	2021	04	09	02	05
5	Rr	0	0.000	2021	04	09	02	00
5	Rr	0	0.000	2021	04	09	01	55
5	Rr	0	0.000	2021	04	09	01	50
5	Rr	6	0.001	2021	04	09	01	45
5	Rr	12	0.001	2021	04	09	01	40
5	Rr	0	0.000	2021	04	09	01	35
5	Rr	0	0.000	2021	04	09	01	30
5	Rr	0	0.000	2021	04	09	01	25
5	Rr	5	0.001	2021	04	09	01	20
5	Rr	0	0.000	2021	04	09	01	15
5	Rr	2	0.000	2021	04	09	01	10
5	Rr	1	0.000	2021	04	09	01	05
5	Rr	0	0.000	2021	04	09	01	00
5	Rr	0	0.000	2021	04	09	00	55
5	Rr	0	0.000	2021	04	09	00	50
5	Rr	0	0.000	2021	04	09	00	45
5	Rr	0	0.000	2021	04	09	00	40
5	Rr	0	0.000	2021	04	09	00	35
5	Rr	0	0.000	2021	04	09	00	30
5	Rr	0	0.000	2021	04	09	00	25
5	Rr	0	0.000	2021	04	09	00	20
5	Rr	1	0.000	2021	04	09	00	15
5	Rr	0	0.000	2021	04	09	00	10
5	Rr	0	0.000	2021	04	09	00	05
5	Rr	1	0.000	2021	04	09	00	00
5	*BT	R	715	2020	12	11	23	20
7	Rr	2868	0.307	00	00
7	Rr	3379	0.361	00	05
7	Rr	2965	0.317	00	10
7	Rr	2601	0.278	00	15
7	Rr	3129	0.335	00	20
7	Rr	3575	0.382	00	25
7	Rr	2982	0.319	00	30
7	Rr	3035	0.325	00	35
7	Rr	3109	0.332	00	40
7	Rr	3191	0.341	00	45
7	Rr	3454	0.369	00	50
7	Rr	2891	0.309	00	55
7	Rr	2773	0.297	01	00
7	Rr	3025	0.323	01	05
7	Rr	3112	0.333	01	10
7	Rr	3002	0.321	01	15
7	Rr	3184	0.340	01	20
7	Rr	2785	0.298	01	25
7	Rr	2899	0.310	01	30
7	Rr	3093	0.331	01	35
7	Rr	3072	0.328	01	40
7	Rr	2892	0.309	01	45
7	Rr	2737	0.293	01	50
7	Rr	3155	0.337	01	55
7	Rr	2862	0.306	02	00
7	Rr	2956	0.316	02	05
7	Rr	2913	0.311	02	10
7	Rr	3438	0.368	02	15
7	Rr	3019	0.323	02	20
7	Rr	3118	0.333	02	25
7	Rr	3071	0.328	02	30
7	Rr	3331	0.356	02	35
7	Rr	2921	0.312	02	40
7	Rr	2923	0.313	02	45
7	Rr	2703	0.289	02	50
7	Rr	3313	0.354	02	55
7	Rr	2961	0.317	03	00
7	Rr	2868	0.307	03	05
7	Rr	2854	0.305	03	10
7	Rr	2945	0.315	03	15
7	Rr	2735	0.292	03	20
7	Rr	2763	0.295	03	25
7	Rr	2797	0.299	03	30
7	Rr	3002	0.321	03	35
7	Rr	2967	0.317	03	40
7	Rr	3305	0.353	03	45
7	Rr	3603	0.385	03	50
7	Rr	3001	0.321	03	55
7	Rr	2834	0.303	04	00
7	Rr	2888	0.309	04	05
7	Rr	3032	0.324	04	10
7	Rr	3128	0.334	04	15
7	Rr	3305	0.353	04	20
7	Rr	2906	0.311	04	25
7	Rr	2880	0.308	04	30
7	Rr	2599	0.278	04	35
7	Rr	2713	0.290	04	40
7	Rr	3188	0.341	04	45
7	Rr	2791	0.298	04	50
7	Rr	2823	0.302	04	55
7	Rr	2588	0.277	05	00
7	Rr	2462	0.263	05	05
7	Rr	2917	0.312	05	10
7	Rr	2933	0.314	05	15
7	Rr	3037	0.325	05	20
7	Rr	2809	0.300	05	25
7	Rr	3024	0.323	05	30
7	Rr	2876	0.308	05	35
7	Rr	2553	0.273	05	40
7	Rr	2588	0.277	05	45
7	Rr	2553	0.273	05	50
7	Rr	2735	0.292	05	55
7	Rr	2754	0.294	06	00
7	Rr	3438	0.368	06	05
7	Rr	2804	0.300	06	10
7	Rr	2804	0.300	06	15
7	Rr	2616	0.280	06	20
7	Rr	2690	0.288	06	25
7	Rr	2549	0.273	06	30
7	Rr	2704	0.289	06	35
7	Rr	2848	0.305	06	40
7	Rr	2918	0.312	06	45
7	Rr	2354	0.252	06	50
7	Rr	2258	0.241	06	55
7	Rr	3007	0.322	07	00
7	Rr	2537	0.271	07	05
7	Rr	2490	0.266	07	10
7	Rr	2554	0.273	07	15
7	Rr	2779	0.297	07	20
7	Rr	3204	0.343	07	25
7	Rr	3074	0.329	07	30
7	Rr	2750	0.294	07	35
7	Rr	2478	0.265	07	40
7	Rr	2450	0.262	07	45
7	Rr	2310	0.247	07	50
7	Rr	2433	0.260	07	55
7	Rr	2612	0.279	08	00
7	Rr	2730	0.292	08	05
7	Rr	2597	0.278	08	10
7	Rr	2443	0.261	08	15
7	Rr	2551	0.273	08	20
7	Rr	2592	0.277	08	25
7	Rr	3065	0.328	08	30
7	Rr	2691	0.288	08	35
7	Rr	2589	0.277	08	40
7	Rr	2432	0.260	08	45
7	Rr	2378	0.254	08	50
7	Rr	2373	0.254	08	55
7	Rr	2352	0.252	09	00
7	Rr	2678	0.286	09	05
7	Rr	2374	0.254	09	10
7	Rr	2341	0.250	09	15
7	Rr	2736	0.293	09	20
7	Rr	2519	0.269	09	25
7	Rr	2614	0.280	09	30
7	Rr	2288	0.245	09	35
7	Rr	2598	0.278	09	40
7	Rr	2422	0.259	09	45
7	Rr	2256	0.241	09	50
7	Rr	2426	0.259	09	55
7	Rr	2372	0.254	10	00
7	Rr	2309	0.247	10	05
7	Rr	2473	0.264	10	10
7	Rr	2376	0.254	10	15
7	Rr	2310	0.247	10	20
7	Rr	2490	0.266	10	25
7	Rr	2400	0.257	10	30
7	Rr	2405	0.257	10	35
7	Rr	2609	0.279	10	40
7	Rr	2336	0.250	10	45
7	Rr	2611	0.279	10	50
7	Rr	2833	0.303	10	55
7	Rr	3751	0.401	11	00
7	Rr	2874	0.307	11	05
7	Rr	2639	0.282	11	10
7	Rr	2519	0.269	11	15
7	Rr	2588	0.277	11	20
7	Rr	2444	0.261	11	25
7	Rr	2669	0.285	11	30
7	Rr	2358	0.252	11	35
7	Rr	2653	0.284	11	40
7	Rr	2580	0.276	11	45
7	Rr	2691	0.288	11	50
7	Rr	2700	0.289	11	55
7	Rr	3330	0.356	12	00
7	Rr	2995	0.320	12	05
7	Rr	2990	0.320	12	10
7	Rr	2546	0.272	12	15
7	Rr	2631	0.281	12	20
7	Rr	2595	0.277	12	25
7	Rr	2646	0.283	12	30
7	Rr	2595	0.277	12	35
7	Rr	2785	0.298	12	40
7	Rr	2918	0.312	12	45
7	Rr	2633	0.282	12	50
7	Rr	2668	0.285	12	55
7	Rr	2839	0.304	13	00
7	Rr	2866	0.306	13	05
7	Rr	3095	0.331	13	10
7	Rr	2913	0.311	13	15
7	Rr	2838	0.303	13	20
7	Rr	2959	0.316	13	25
7	Rr	2979	0.319	13	30
7	Rr	3270	0.350	13	35
7	Rr	2946	0.315	13	40
7	Rr	2551	0.273	13	45
7	Rr	3084	0.330	13	50
7	Rr	3046	0.326	13	55
7	Rr	2984	0.319	14	00
7	Rr	3418	0.365	14	05
7	Rr	3407	0.364	14	10
7	Rr	3478	0.372	14	15
7	Rr	3367	0.360	14	20
7	Rr	3366	0.360	14	25
7	Rr	3778	0.404	14	30
7	Rr	3501	0.374	14	35
7	Rr	3175	0.340	14	40
7	Rr	3258	0.348	14	45
7	Rr	3402	0.364	14	50
7	Rr	3812	0.408	14	55
7	Rr	3594	0.384	15	00
7	Rr	3650	0.390	15	05
7	Rr	3606	0.386	15	10
7	Rr	3638	0.389	15	15
7	Rr	3352	0.358	15	20
7	Rr	3809	0.407	15	25
7	Rr	4024	0.430	15	30
7	Rr	3654	0.391	15	35
7	Rr	3884	0.415	15	40
7	Rr	3842	0.411	15	45
7	Rr	3980	0.426	15	50
7	Rr	4225	0.452	15	55
7	Rr	4053	0.433	16	00
7	Rr	4273	0.457	16	05
7	Rr	3914	0.419	16	10
7	Rr	4319	0.462	16	15
7	Rr	3956	0.423	16	20
7	Rr	3619	0.387	16	25
7	Rr	4059	0.434	16	30
7	Rr	4240	0.453	16	35
7	Rr	4209	0.450	16	40
7	Rr	4225	0.452	16	45
7	Rr	4356	0.466	16	50
7	Rr	4180	0.447	16	55
7	Rr	4008	0.429	17	00
7	Rr	4013	0.429	17	05
7	Rr	4266	0.456	17	10
7	Rr	4025	0.430	17	15
7	Rr	4021	0.430	17	20
7	Rr	4133	0.442	17	25
7	Rr	4216	0.451	17	30
7	Rr	4245	0.454	17	35
7	Rr	4103	0.439	17	40
7	Rr	4017	0.430	17	45
7	Rr	4181	0.447	17	50
7	Rr	3934	0.421	17	55
7	Rr	3616	0.387	18	00
7	Rr	3953	0.423	18	05
7	Rr	4601	0.492	18	10
7	Rr	4394	0.470	18	15
7	Rr	4008	0.429	18	20
7	Rr	4429	0.474	18	25
7	Rr	4215	0.451	18	30
7	Rr	4262	0.456	18	35
7	Rr	4253	0.455	18	40
7	Rr	4241	0.453	18	45
7	Rr	4249	0.454	18	50
7	Rr	4248	0.454	18	55
7	Rr	4707	0.503	19	00
7	Rr	4485	0.480	19	05
7	Rr	4368	0.467	19	10
7	Rr	4028	0.431	19	15
7	Rr	4000	0.428	19	20
7	Rr	3807	0.407	19	25
7	Rr	4040	0.432	19	30
7	Rr	4226	0.452	19	35
7	Rr	4189	0.448	19	40
7	Rr	4455	0.476	19	45
7	Rr	3843	0.411	19	50
7	Rr	3954	0.423	19	55
7	Rr	4083	0.437	20	00
7	Rr	4498	0.481	20	05
7	Rr	4415	0.472	20	10
7	Rr	3959	0.423	20	15
7	Rr	4321	0.462	20	20
7	Rr	4124	0.441	20	25
7	Rr	3712	0.397	20	30
7	Rr	3953	0.423	20	35
7	Rr	4199	0.449	20	40
7	Rr	4540	0.485	20	45
7	Rr	4116	0.440	20	50
7	Rr	4186	0.448	20	55
7	Rr	4593	0.491	21	00
7	Rr	3827	0.409	21	05
7	Rr	4050	0.433	21	10
7	Rr	3901	0.417	21	15
7	Rr	3482	0.372	21	20
7	Rr	4180	0.447	21	25
7	Rr	3608	0.386	21	30
7	Rr	3774	0.404	21	35
7	Rr	3849	0.412	21	40
7	Rr	3842	0.411	21	45
7	Rr	4041	0.432	21	50
7	Rr	3575	0.382	21	55
7	Rr	3694	0.395	22	00
7	Rr	3495	0.374	22	05
7	Rr	3690	0.395	22	10
7	Rr	3378	0.361	22	15
7	Rr	3785	0.405	22	20
7	Rr	3756	0.402	22	25
7	Rr	3448	0.369	22	30
7	Rr	3856	0.412	22	35
7	Rr	3335	0.357	22	40
7	Rr	3419	0.366	22	45
7	Rr	3641	0.389	22	50
7	Rr	3475	0.372	22	55
7	Rr	3886	0.416	23	00
7	Rr	3563	0.381	23	05
7	Rr	3432	0.367	23	10
7	Rr	3380	0.361	23	15
7	Rr	4101	0.439	23	20
7	Rr	3247	0.347	23	25
7	Rr	3077	0.329	23	30
7	Rr	3415	0.365	23	35
7	Rr	3116	0.333	23	40
7	Rr	3116	0.333	23	45
7	Rr	3161	0.338	23	50
7	Rr	2944	0.315	23	55
o	*f	0R	r
o	lRQ	1	935185	1964358015	[unresolved numerical addresses]
Z	*f	-20R	r
Z	lRb	1	42256	3.290	66.249
Z	lRb	1	39929	1.890	69
Z	lRb	1	24868	1.000	46
Z	lRb	1	21529	3.160	157.55
Z	lRb	1	20921	1.779	35
Z	lRb	1	16645	2.863	70
Z	lRb	1	16298	2.324	207.46
Z	lRb	1	15251	1.494	76
Z	lRb	1	14335	2.432	40
Z	lRb	1	14202	1.663	54
Z	lRb	1	13238	1.086	34
Z	lRb	1	12846	1.664	72
Z	lRb	1	12111	0.113	178.137
Z	lRb	1	11538	1.136	75
Z	lRb	1	11240	1.347	5
Z	lRb	1	10609	0.899	74
Z	lRb	1	10453	1.050	123
Z	lRb	1	9723	0.645	71
Z	lRb	1	8953	0.599	37
Z	lRb	1	8468	0.699	65.55
Z	lRb	1	599772	68.866	[not listed: 8501]
S	*f	-50P	r
S	Rb	4702	0.492	14.33.246.211
S	Rb	3392	0.679	192.234.235.103
S	Rb	3248	0.308	192.99.15.146
S	Rb	2341	0.170	100.43.83.148
S	Rb	1992	0.085	66.249.75.109
S	Rb	1829	0.186	37.59.14.116
S	Rb	1781	0.269	75.98.173.33
S	Rb	1597	0.162	78.155.138.20
S	Rb	1543	0.092	199.21.99.79
S	Rb	1459	0.013	92.249.127.111
S	Rb	1330	0.023	109.102.111.58
S	Rb	1312	0.056	205.203.134.197
S	Rb	1304	0.241	5.196.13.127
S	Rb	1276	0.149	208.115.113.82
S	Rb	1270	0.081	95.108.248.29
S	Rb	1142	0.001	91.207.9.226
S	Rb	1107	0.020	66.249.69.97
S	Rb	1081	0.023	66.249.69.81
S	Rb	1051	0.040	66.249.69.192
S	Rb	1039	0.019	66.249.69.89
S	Rb	1030	0.122	5.255.250.90
S	Rb	1025	0.252	75.98.173.84
S	Rb	1024	0.092	95.108.150.235
S	Rb	1012	0.102	192.99.6.132
S	Rb	957	0.228	199.21.99.197
S	Rb	951	0.078	66.249.73.133
S	Rb	815	0.037	178.63.23.80
S	Rb	812	0.117	66.249.64.90
S	Rb	808	0.169	79.125.27.96
S	Rb	808	0.228	149.202.211.239
S	Rb	791	0.080	192.99.7.55
S	Rb	786	0.146	66.11.128.152
S	Rb	785	0.038	144.76.27.118
S	Rb	777	0.001	193.150.120.14
S	Rb	760	0.063	208.115.113.92
S	Rb	756	0.026	82.145.46.102
S	Rb	739	0.012	109.102.111.50
S	Rb	737	0.016	66.249.69.176
S	Rb	704	0.001	109.120.157.179
S	Rb	698	0.032	220.181.125.162
S	Rb	694	0.048	78.155.138.30
S	Rb	686	0.025	66.249.65.212
S	Rb	664	0.067	94.23.59.173
S	Rb	653	0.090	52.21.132.215
S	Rb	649	0.066	46.105.74.59
S	Rb	627	0.019	106.38.241.144
S	Rb	627	0.019	66.249.65.205
S	Rb	627	0.015	66.249.65.219
S	Rb	609	0.062	94.23.215.29
S	Rb	585	0.059	94.23.35.157
S	Rb	876193	94.579	[not listed: 83116]
s	*FR	2013	12	18	21	53
s	*LR	2021	04	09	23	27
s	*f	-20R	s
s	lRS	1	177726	442	http://www.gtaeronautics.com/
s	lRS	1	41156	257	http://gtaeronautics.com/
s	lRS	1	4635	8	https://www.google.com/
s	lRS	1	219	2	https://www.thomasnet.com/
s	lRS	1	1538	0	http://www.google.com/
s	lRS	1	1159	0	http://www.trainingindustry.com/
s	lRS	1	1121	0	http://www.baidu.com/
s	lRS	1	609	0	http://www.mfgpages.com/
s	lRS	1	604	0	http://www.openfos.com/
s	lRS	1	517	0	http://www.topicway.com/
s	lRS	1	462	0	http://anti-crisis-seo.com/
s	lRS	1	395	0	http://uptime.com/
s	lRS	1	362	0	http://semalt.semalt.com/
s	lRS	1	324	0	http://www.bing.com/
s	lRS	1	301	0	http://chimiver.info/
s	lRS	1	280	0	https://www.google.co.in/
s	lRS	1	262	0	http://google.co.jp/
s	lRS	1	238	0	https://www.bing.com/
s	lRS	1	236	0	http://www.thomasnet.com/
s	lRS	1	234	0	http://www.artparquet.ru/
s	lRS	1	47066	55	[not listed: 4191]
f	*FR	2013	12	18	21	53
f	*LR	2021	04	09	23	27
f	*f	-30R	s
f	lRS	1	117530	375	http://www.gtaeronautics.com/
f	lRS	1	27751	140	http://gtaeronautics.com/
f	lRS	1	8712	23	http://www.gtaeronautics.com/aboutus.html
f	lRS	1	5355	20	http://gtaeronautics.com/IndNews.html
f	lRS	1	734	14	http://gtaeronautics.com/index.html
f	lRS	1	1447	8	http://www.gtaeronautics.com/IndNews.html
f	lRS	1	1401	7	http://www.gtaeronautics.com/GT50T RPAS.html
f	lRS	1	4302	6	https://www.google.com/
f	lRS	1	3973	6	http://www.gtaeronautics.com/index.html
f	lRS	1	2137	5	http://www.gtaeronautics.com/GT380 RPAS.html
f	lRS	1	2361	4	http://www.gtaeronautics.com/pna.html
f	lRS	1	1206	4	http://gtaeronautics.com/aboutus.html
f	lRS	1	1971	3	http://www.gtaeronautics.com/GT1500 RPAS.html
f	lRS	1	1476	2	http://www.gtaeronautics.com/EMPLOYMENT.html
f	lRS	1	1459	1	http://www.gtaeronautics.com/consultinga.html
f	lRS	1	852	1	http://www.gtaeronautics.com/FAQ.html
f	lRS	1	6704	0	http://www.gtaeronautics.com/CCT&M.html
f	lRS	1	5602	0	http://www.gtaeronautics.com/UASFC.html
f	lRS	1	3914	0	http://www.gtaeronautics.com/ConsultingA.html
f	lRS	1	1967	0	http://www.gtaeronautics.com/uasfc.html
f	lRS	1	1799	0	http://www.gtaeronautics.com/RD.html
f	lRS	1	1747	0	http://www.gtaeronautics.com/CFMT.html
f	lRS	1	1741	0	http://www.gtaeronautics.com/CompNews.html
f	lRS	1	1615	0	http://www.gtaeronautics.com/SRU.html
f	lRS	1	1250	0	http://www.gtaeronautics.com/contactus.html
f	lRS	1	1159	0	http://www.trainingindustry.com/
f	lRS	1	1112	0	http://www.gtaeronautics.com/compnews.html
f	lRS	1	1079	0	http://www.baidu.com/s
f	lRS	1	1042	0	http://www.gtaeronautics.com/links.html
f	lRS	1	892	0	http://www.google.com/url
f	lRS	1	65154	145	[not listed: 4801]
n	*FR	2013	12	19	00	28
n	*LR	2020	10	14	09	11
n	*f	0.500000%Q	s
n	Rq	1	329.954	kit
n	Rq	1	329.954	method
n	Rq	2	319.591	crew
n	Rq	28	112.337	aeronautical
n	Rq	1	329.954	airplane.com
n	Rq	5	288.503	faa
n	Rq	40	50.160	gt
n	Rq	1	329.954	moldings
n	Rq	1	329.954	twin
n	Rq	1	329.954	taranis
n	Rq	2	329.954	installerex
n	Rq	2	329.954	http://gtaeronautics.com/
n	Rq	20	236.689	in
n	Rq	1	329.954	scale
n	Rq	1	329.954	observer
n	Rq	1	329.954	drawing?
n	Rq	2	329.954	is
n	Rq	1	329.954	making
n	Rq	2	319.591	fiber
n	Rq	1	329.954	mitsubishi
n	Rq	1	329.954	fuze
n	Rq	1	329.954	http://www.gtaeronautics.com/indnews.html
n	Rq	92	329.954	semalt.com
n	Rq	1	329.954	consultant
n	Rq	15	298.866	manufacturing
n	Rq	1	329.954	2
n	Rq	1	329.954	base
n	Rq	14	195.239	6
n	Rq	1	329.954	http://gtaeronautics.com/indnews.html
n	Rq	1	329.954	always
n	Rq	28	81.249	engineering
n	Rq	1	329.954	northrop
n	Rq	1	329.954	bandwidth
n	Rq	1	329.954	vegas
n	Rq	3	319.591	basic
n	Rq	1	329.954	qinetiq
n	Rq	1	329.954	tooling
n	Rq	1	329.954	on
n	Rq	1	329.954	heavy
n	Rq	9	257.415	drawings
n	Rq	1	329.954	fia
n	Rq	4	329.954	louis%20vuitton%20fashion%20valley%20phone%20number
n	Rq	3	329.954	llc
n	Rq	3	309.228	rullman
n	Rq	1	329.954	cowling
n	Rq	32	309.228	sale
n	Rq	64	278.140	outlet
n	Rq	1	329.954	rotax
n	Rq	1	329.954	ucav
n	Rq	28	91.611	texan
n	Rq	1	329.954	a
n	Rq	2	329.954	customer
n	Rq	1	329.954	rpa
n	Rq	2	319.591	110cc
n	Rq	30	329.954	designer
n	Rq	20	288.503	www.gtaeronautics.com
n	Rq	1	329.954	work
n	Rq	1	329.954	thomas
n	Rq	1	329.954	engie
n	Rq	1	329.954	qualification
n	Rq	1	329.954	custom
n	Rq	1	329.954	mk3
n	Rq	1	329.954	t
n	Rq	1	329.954	uavs
n	Rq	1	329.954	w
