x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	09	12	06	19
x	FR	2007	12	18	17	05
x	LR	2021	09	10	23	59
x	E7	2021	09	12	06	19
x	SR	985257
x	S7	1022
x	NC	390033
x	C7	0
x	FL	405839
x	F7	401
x	RR	181
x	R7	0
x	NH	86891
x	H7	291
x	BT	37449109554
x	B7	83665221
1	Rr	73510	7.461	2021
1	Rr	89380	9.072	2020
1	Rr	80088	8.129	2019
1	Rr	68927	6.996	2018
1	Rr	60168	6.107	2017
1	Rr	73316	7.441	2016
1	Rr	80796	8.200	2015
1	Rr	110773	11.243	2014
1	Rr	65173	6.615	2013
1	Rr	60742	6.165	2012
1	Rr	57015	5.787	2011
1	Rr	22139	2.247	2010
1	Rr	69710	7.075	2009
1	Rr	71820	7.289	2008
1	Rr	1700	0.173	2007
1	*BT	R	110773	2014
5	Rr	2	0.000	2021	09	10	17	55
5	Rr	2	0.000	2021	09	10	17	50
5	Rr	1	0.000	2021	09	10	17	45
5	Rr	1	0.000	2021	09	10	17	40
5	Rr	5	0.001	2021	09	10	17	35
5	Rr	8	0.001	2021	09	10	17	30
5	Rr	2	0.000	2021	09	10	17	25
5	Rr	1	0.000	2021	09	10	17	20
5	Rr	1	0.000	2021	09	10	17	15
5	Rr	1	0.000	2021	09	10	17	10
5	Rr	1	0.000	2021	09	10	17	05
5	Rr	0	0.000	2021	09	10	17	00
5	Rr	2	0.000	2021	09	10	16	55
5	Rr	1	0.000	2021	09	10	16	50
5	Rr	0	0.000	2021	09	10	16	45
5	Rr	2	0.000	2021	09	10	16	40
5	Rr	0	0.000	2021	09	10	16	35
5	Rr	0	0.000	2021	09	10	16	30
5	Rr	0	0.000	2021	09	10	16	25
5	Rr	0	0.000	2021	09	10	16	20
5	Rr	1	0.000	2021	09	10	16	15
5	Rr	0	0.000	2021	09	10	16	10
5	Rr	0	0.000	2021	09	10	16	05
5	Rr	0	0.000	2021	09	10	16	00
5	Rr	0	0.000	2021	09	10	15	55
5	Rr	0	0.000	2021	09	10	15	50
5	Rr	0	0.000	2021	09	10	15	45
5	Rr	0	0.000	2021	09	10	15	40
5	Rr	4	0.000	2021	09	10	15	35
5	Rr	0	0.000	2021	09	10	15	30
5	Rr	0	0.000	2021	09	10	15	25
5	Rr	0	0.000	2021	09	10	15	20
5	Rr	0	0.000	2021	09	10	15	15
5	Rr	0	0.000	2021	09	10	15	10
5	Rr	3	0.000	2021	09	10	15	05
5	Rr	0	0.000	2021	09	10	15	00
5	Rr	0	0.000	2021	09	10	14	55
5	Rr	0	0.000	2021	09	10	14	50
5	Rr	1	0.000	2021	09	10	14	45
5	Rr	0	0.000	2021	09	10	14	40
5	Rr	1	0.000	2021	09	10	14	35
5	Rr	0	0.000	2021	09	10	14	30
5	Rr	0	0.000	2021	09	10	14	25
5	Rr	0	0.000	2021	09	10	14	20
5	Rr	0	0.000	2021	09	10	14	15
5	Rr	0	0.000	2021	09	10	14	10
5	Rr	0	0.000	2021	09	10	14	05
5	Rr	0	0.000	2021	09	10	14	00
5	Rr	0	0.000	2021	09	10	13	55
5	Rr	0	0.000	2021	09	10	13	50
5	Rr	1	0.000	2021	09	10	13	45
5	Rr	1	0.000	2021	09	10	13	40
5	Rr	0	0.000	2021	09	10	13	35
5	Rr	0	0.000	2021	09	10	13	30
5	Rr	0	0.000	2021	09	10	13	25
5	Rr	1	0.000	2021	09	10	13	20
5	Rr	3	0.000	2021	09	10	13	15
5	Rr	1	0.000	2021	09	10	13	10
5	Rr	0	0.000	2021	09	10	13	05
5	Rr	1	0.000	2021	09	10	13	00
5	Rr	1	0.000	2021	09	10	12	55
5	Rr	4	0.000	2021	09	10	12	50
5	Rr	0	0.000	2021	09	10	12	45
5	Rr	1	0.000	2021	09	10	12	40
5	Rr	0	0.000	2021	09	10	12	35
5	Rr	0	0.000	2021	09	10	12	30
5	Rr	0	0.000	2021	09	10	12	25
5	Rr	0	0.000	2021	09	10	12	20
5	Rr	1	0.000	2021	09	10	12	15
5	Rr	0	0.000	2021	09	10	12	10
5	Rr	0	0.000	2021	09	10	12	05
5	Rr	0	0.000	2021	09	10	12	00
5	Rr	0	0.000	2021	09	10	11	55
5	Rr	0	0.000	2021	09	10	11	50
5	Rr	0	0.000	2021	09	10	11	45
5	Rr	0	0.000	2021	09	10	11	40
5	Rr	21	0.002	2021	09	10	11	35
5	Rr	5	0.001	2021	09	10	11	30
5	Rr	0	0.000	2021	09	10	11	25
5	Rr	0	0.000	2021	09	10	11	20
5	Rr	0	0.000	2021	09	10	11	15
5	Rr	0	0.000	2021	09	10	11	10
5	Rr	0	0.000	2021	09	10	11	05
5	Rr	0	0.000	2021	09	10	11	00
5	Rr	0	0.000	2021	09	10	10	55
5	Rr	4	0.000	2021	09	10	10	50
5	Rr	0	0.000	2021	09	10	10	45
5	Rr	0	0.000	2021	09	10	10	40
5	Rr	0	0.000	2021	09	10	10	35
5	Rr	0	0.000	2021	09	10	10	30
5	Rr	1	0.000	2021	09	10	10	25
5	Rr	1	0.000	2021	09	10	10	20
5	Rr	0	0.000	2021	09	10	10	15
5	Rr	0	0.000	2021	09	10	10	10
5	Rr	0	0.000	2021	09	10	10	05
5	Rr	0	0.000	2021	09	10	10	00
5	Rr	0	0.000	2021	09	10	09	55
5	Rr	0	0.000	2021	09	10	09	50
5	Rr	0	0.000	2021	09	10	09	45
5	Rr	1	0.000	2021	09	10	09	40
5	Rr	0	0.000	2021	09	10	09	35
5	Rr	0	0.000	2021	09	10	09	30
5	Rr	0	0.000	2021	09	10	09	25
5	Rr	0	0.000	2021	09	10	09	20
5	Rr	1	0.000	2021	09	10	09	15
5	Rr	0	0.000	2021	09	10	09	10
5	Rr	0	0.000	2021	09	10	09	05
5	Rr	0	0.000	2021	09	10	09	00
5	Rr	0	0.000	2021	09	10	08	55
5	Rr	0	0.000	2021	09	10	08	50
5	Rr	0	0.000	2021	09	10	08	45
5	Rr	1	0.000	2021	09	10	08	40
5	Rr	0	0.000	2021	09	10	08	35
5	Rr	0	0.000	2021	09	10	08	30
5	Rr	0	0.000	2021	09	10	08	25
5	Rr	0	0.000	2021	09	10	08	20
5	Rr	0	0.000	2021	09	10	08	15
5	Rr	0	0.000	2021	09	10	08	10
5	Rr	0	0.000	2021	09	10	08	05
5	Rr	0	0.000	2021	09	10	08	00
5	Rr	0	0.000	2021	09	10	07	55
5	Rr	0	0.000	2021	09	10	07	50
5	Rr	0	0.000	2021	09	10	07	45
5	Rr	1	0.000	2021	09	10	07	40
5	Rr	0	0.000	2021	09	10	07	35
5	Rr	0	0.000	2021	09	10	07	30
5	Rr	0	0.000	2021	09	10	07	25
5	Rr	0	0.000	2021	09	10	07	20
5	Rr	0	0.000	2021	09	10	07	15
5	Rr	1	0.000	2021	09	10	07	10
5	Rr	0	0.000	2021	09	10	07	05
5	Rr	0	0.000	2021	09	10	07	00
5	Rr	0	0.000	2021	09	10	06	55
5	Rr	0	0.000	2021	09	10	06	50
5	Rr	0	0.000	2021	09	10	06	45
5	Rr	0	0.000	2021	09	10	06	40
5	Rr	0	0.000	2021	09	10	06	35
5	Rr	0	0.000	2021	09	10	06	30
5	Rr	0	0.000	2021	09	10	06	25
5	Rr	0	0.000	2021	09	10	06	20
5	Rr	0	0.000	2021	09	10	06	15
5	Rr	0	0.000	2021	09	10	06	10
5	Rr	1	0.000	2021	09	10	06	05
5	Rr	1	0.000	2021	09	10	06	00
5	Rr	5	0.001	2021	09	10	05	55
5	Rr	0	0.000	2021	09	10	05	50
5	Rr	0	0.000	2021	09	10	05	45
5	Rr	0	0.000	2021	09	10	05	40
5	Rr	1	0.000	2021	09	10	05	35
5	Rr	0	0.000	2021	09	10	05	30
5	Rr	0	0.000	2021	09	10	05	25
5	Rr	0	0.000	2021	09	10	05	20
5	Rr	0	0.000	2021	09	10	05	15
5	Rr	0	0.000	2021	09	10	05	10
5	Rr	0	0.000	2021	09	10	05	05
5	Rr	0	0.000	2021	09	10	05	00
5	Rr	0	0.000	2021	09	10	04	55
5	Rr	0	0.000	2021	09	10	04	50
5	Rr	0	0.000	2021	09	10	04	45
5	Rr	0	0.000	2021	09	10	04	40
5	Rr	0	0.000	2021	09	10	04	35
5	Rr	0	0.000	2021	09	10	04	30
5	Rr	0	0.000	2021	09	10	04	25
5	Rr	1	0.000	2021	09	10	04	20
5	Rr	11	0.001	2021	09	10	04	15
5	Rr	1	0.000	2021	09	10	04	10
5	Rr	0	0.000	2021	09	10	04	05
5	Rr	0	0.000	2021	09	10	04	00
5	Rr	1	0.000	2021	09	10	03	55
5	Rr	1	0.000	2021	09	10	03	50
5	Rr	0	0.000	2021	09	10	03	45
5	Rr	0	0.000	2021	09	10	03	40
5	Rr	0	0.000	2021	09	10	03	35
5	Rr	0	0.000	2021	09	10	03	30
5	Rr	1	0.000	2021	09	10	03	25
5	Rr	0	0.000	2021	09	10	03	20
5	Rr	0	0.000	2021	09	10	03	15
5	Rr	0	0.000	2021	09	10	03	10
5	Rr	0	0.000	2021	09	10	03	05
5	Rr	0	0.000	2021	09	10	03	00
5	Rr	0	0.000	2021	09	10	02	55
5	Rr	0	0.000	2021	09	10	02	50
5	Rr	0	0.000	2021	09	10	02	45
5	Rr	0	0.000	2021	09	10	02	40
5	Rr	0	0.000	2021	09	10	02	35
5	Rr	0	0.000	2021	09	10	02	30
5	Rr	0	0.000	2021	09	10	02	25
5	Rr	0	0.000	2021	09	10	02	20
5	Rr	3	0.000	2021	09	10	02	15
5	Rr	1	0.000	2021	09	10	02	10
5	Rr	0	0.000	2021	09	10	02	05
5	Rr	0	0.000	2021	09	10	02	00
5	Rr	0	0.000	2021	09	10	01	55
5	Rr	2	0.000	2021	09	10	01	50
5	Rr	0	0.000	2021	09	10	01	45
5	Rr	0	0.000	2021	09	10	01	40
5	Rr	0	0.000	2021	09	10	01	35
5	Rr	2	0.000	2021	09	10	01	30
5	Rr	2	0.000	2021	09	10	01	25
5	Rr	0	0.000	2021	09	10	01	20
5	Rr	0	0.000	2021	09	10	01	15
5	Rr	0	0.000	2021	09	10	01	10
5	Rr	0	0.000	2021	09	10	01	05
5	Rr	0	0.000	2021	09	10	01	00
5	Rr	0	0.000	2021	09	10	00	55
5	Rr	0	0.000	2021	09	10	00	50
5	Rr	0	0.000	2021	09	10	00	45
5	Rr	0	0.000	2021	09	10	00	40
5	Rr	0	0.000	2021	09	10	00	35
5	Rr	0	0.000	2021	09	10	00	30
5	Rr	0	0.000	2021	09	10	00	25
5	Rr	0	0.000	2021	09	10	00	20
5	Rr	1	0.000	2021	09	10	00	15
5	Rr	0	0.000	2021	09	10	00	10
5	Rr	0	0.000	2021	09	10	00	05
5	Rr	0	0.000	2021	09	10	00	00
5	*BT	R	715	2020	12	11	23	20
7	Rr	3019	0.306	00	00
7	Rr	3490	0.354	00	05
7	Rr	3076	0.312	00	10
7	Rr	2690	0.273	00	15
7	Rr	3245	0.329	00	20
7	Rr	3704	0.376	00	25
7	Rr	3129	0.318	00	30
7	Rr	3125	0.317	00	35
7	Rr	3230	0.328	00	40
7	Rr	3329	0.338	00	45
7	Rr	3548	0.360	00	50
7	Rr	3016	0.306	00	55
7	Rr	2891	0.293	01	00
7	Rr	3158	0.321	01	05
7	Rr	3275	0.332	01	10
7	Rr	3198	0.325	01	15
7	Rr	3331	0.338	01	20
7	Rr	3014	0.306	01	25
7	Rr	3051	0.310	01	30
7	Rr	3259	0.331	01	35
7	Rr	3234	0.328	01	40
7	Rr	3079	0.313	01	45
7	Rr	3009	0.305	01	50
7	Rr	3375	0.343	01	55
7	Rr	3054	0.310	02	00
7	Rr	3119	0.317	02	05
7	Rr	3049	0.309	02	10
7	Rr	3566	0.362	02	15
7	Rr	3236	0.328	02	20
7	Rr	3303	0.335	02	25
7	Rr	3196	0.324	02	30
7	Rr	3509	0.356	02	35
7	Rr	3115	0.316	02	40
7	Rr	3118	0.316	02	45
7	Rr	2868	0.291	02	50
7	Rr	3492	0.354	02	55
7	Rr	3129	0.318	03	00
7	Rr	2996	0.304	03	05
7	Rr	3029	0.307	03	10
7	Rr	3144	0.319	03	15
7	Rr	2868	0.291	03	20
7	Rr	2865	0.291	03	25
7	Rr	2979	0.302	03	30
7	Rr	3197	0.324	03	35
7	Rr	3121	0.317	03	40
7	Rr	3447	0.350	03	45
7	Rr	3936	0.399	03	50
7	Rr	3175	0.322	03	55
7	Rr	3024	0.307	04	00
7	Rr	3043	0.309	04	05
7	Rr	3166	0.321	04	10
7	Rr	3259	0.331	04	15
7	Rr	3427	0.348	04	20
7	Rr	3101	0.315	04	25
7	Rr	2992	0.304	04	30
7	Rr	2810	0.285	04	35
7	Rr	2827	0.287	04	40
7	Rr	3338	0.339	04	45
7	Rr	2944	0.299	04	50
7	Rr	2940	0.298	04	55
7	Rr	2715	0.276	05	00
7	Rr	2667	0.271	05	05
7	Rr	3118	0.316	05	10
7	Rr	3059	0.310	05	15
7	Rr	3175	0.322	05	20
7	Rr	3023	0.307	05	25
7	Rr	3228	0.328	05	30
7	Rr	3013	0.306	05	35
7	Rr	2679	0.272	05	40
7	Rr	2746	0.279	05	45
7	Rr	2655	0.269	05	50
7	Rr	2866	0.291	05	55
7	Rr	2883	0.293	06	00
7	Rr	3544	0.360	06	05
7	Rr	2946	0.299	06	10
7	Rr	2905	0.295	06	15
7	Rr	2766	0.281	06	20
7	Rr	2836	0.288	06	25
7	Rr	2690	0.273	06	30
7	Rr	2867	0.291	06	35
7	Rr	2982	0.303	06	40
7	Rr	3060	0.311	06	45
7	Rr	2456	0.249	06	50
7	Rr	2479	0.252	06	55
7	Rr	3125	0.317	07	00
7	Rr	2684	0.272	07	05
7	Rr	2792	0.283	07	10
7	Rr	2673	0.271	07	15
7	Rr	2915	0.296	07	20
7	Rr	3305	0.335	07	25
7	Rr	3257	0.331	07	30
7	Rr	2929	0.297	07	35
7	Rr	2603	0.264	07	40
7	Rr	2612	0.265	07	45
7	Rr	2526	0.256	07	50
7	Rr	2619	0.266	07	55
7	Rr	2708	0.275	08	00
7	Rr	2955	0.300	08	05
7	Rr	2703	0.274	08	10
7	Rr	2586	0.262	08	15
7	Rr	2697	0.274	08	20
7	Rr	2762	0.280	08	25
7	Rr	3175	0.322	08	30
7	Rr	2791	0.283	08	35
7	Rr	2720	0.276	08	40
7	Rr	2577	0.262	08	45
7	Rr	2536	0.257	08	50
7	Rr	2572	0.261	08	55
7	Rr	2533	0.257	09	00
7	Rr	2882	0.293	09	05
7	Rr	2534	0.257	09	10
7	Rr	2511	0.255	09	15
7	Rr	2887	0.293	09	20
7	Rr	2686	0.273	09	25
7	Rr	2735	0.278	09	30
7	Rr	2432	0.247	09	35
7	Rr	2672	0.271	09	40
7	Rr	2544	0.258	09	45
7	Rr	2352	0.239	09	50
7	Rr	2513	0.255	09	55
7	Rr	2470	0.251	10	00
7	Rr	2454	0.249	10	05
7	Rr	2594	0.263	10	10
7	Rr	2484	0.252	10	15
7	Rr	2404	0.244	10	20
7	Rr	2726	0.277	10	25
7	Rr	2493	0.253	10	30
7	Rr	2548	0.259	10	35
7	Rr	2691	0.273	10	40
7	Rr	2478	0.252	10	45
7	Rr	2733	0.277	10	50
7	Rr	2973	0.302	10	55
7	Rr	3897	0.396	11	00
7	Rr	3008	0.305	11	05
7	Rr	2818	0.286	11	10
7	Rr	2731	0.277	11	15
7	Rr	2851	0.289	11	20
7	Rr	2568	0.261	11	25
7	Rr	2880	0.292	11	30
7	Rr	2565	0.260	11	35
7	Rr	2877	0.292	11	40
7	Rr	2776	0.282	11	45
7	Rr	2807	0.285	11	50
7	Rr	2888	0.293	11	55
7	Rr	3453	0.350	12	00
7	Rr	3127	0.317	12	05
7	Rr	3133	0.318	12	10
7	Rr	2670	0.271	12	15
7	Rr	2816	0.286	12	20
7	Rr	2724	0.276	12	25
7	Rr	2827	0.287	12	30
7	Rr	2717	0.276	12	35
7	Rr	2870	0.291	12	40
7	Rr	3038	0.308	12	45
7	Rr	2781	0.282	12	50
7	Rr	2858	0.290	12	55
7	Rr	2947	0.299	13	00
7	Rr	2970	0.301	13	05
7	Rr	3228	0.328	13	10
7	Rr	3014	0.306	13	15
7	Rr	2965	0.301	13	20
7	Rr	3126	0.317	13	25
7	Rr	3188	0.324	13	30
7	Rr	3489	0.354	13	35
7	Rr	3050	0.310	13	40
7	Rr	2662	0.270	13	45
7	Rr	3234	0.328	13	50
7	Rr	3191	0.324	13	55
7	Rr	3210	0.326	14	00
7	Rr	3563	0.362	14	05
7	Rr	3557	0.361	14	10
7	Rr	3738	0.379	14	15
7	Rr	3514	0.357	14	20
7	Rr	3609	0.366	14	25
7	Rr	3925	0.398	14	30
7	Rr	3696	0.375	14	35
7	Rr	3329	0.338	14	40
7	Rr	3438	0.349	14	45
7	Rr	3579	0.363	14	50
7	Rr	3972	0.403	14	55
7	Rr	4101	0.416	15	00
7	Rr	4218	0.428	15	05
7	Rr	3707	0.376	15	10
7	Rr	3869	0.393	15	15
7	Rr	3578	0.363	15	20
7	Rr	4071	0.413	15	25
7	Rr	4279	0.434	15	30
7	Rr	3864	0.392	15	35
7	Rr	4136	0.420	15	40
7	Rr	4139	0.420	15	45
7	Rr	4201	0.426	15	50
7	Rr	4417	0.448	15	55
7	Rr	4176	0.424	16	00
7	Rr	4410	0.448	16	05
7	Rr	4190	0.425	16	10
7	Rr	4655	0.472	16	15
7	Rr	4122	0.418	16	20
7	Rr	3899	0.396	16	25
7	Rr	4263	0.433	16	30
7	Rr	4446	0.451	16	35
7	Rr	4467	0.453	16	40
7	Rr	4503	0.457	16	45
7	Rr	4502	0.457	16	50
7	Rr	4375	0.444	16	55
7	Rr	4281	0.435	17	00
7	Rr	4260	0.432	17	05
7	Rr	4568	0.464	17	10
7	Rr	4204	0.427	17	15
7	Rr	4291	0.436	17	20
7	Rr	4413	0.448	17	25
7	Rr	4410	0.448	17	30
7	Rr	4543	0.461	17	35
7	Rr	4356	0.442	17	40
7	Rr	4190	0.425	17	45
7	Rr	4330	0.439	17	50
7	Rr	4141	0.420	17	55
7	Rr	3760	0.382	18	00
7	Rr	4189	0.425	18	05
7	Rr	4805	0.488	18	10
7	Rr	4547	0.462	18	15
7	Rr	4211	0.427	18	20
7	Rr	4659	0.473	18	25
7	Rr	4397	0.446	18	30
7	Rr	4519	0.459	18	35
7	Rr	4534	0.460	18	40
7	Rr	4468	0.453	18	45
7	Rr	4390	0.446	18	50
7	Rr	4565	0.463	18	55
7	Rr	4981	0.506	19	00
7	Rr	4659	0.473	19	05
7	Rr	4539	0.461	19	10
7	Rr	4289	0.435	19	15
7	Rr	4205	0.427	19	20
7	Rr	4064	0.412	19	25
7	Rr	4146	0.421	19	30
7	Rr	4357	0.442	19	35
7	Rr	4432	0.450	19	40
7	Rr	4659	0.473	19	45
7	Rr	3995	0.405	19	50
7	Rr	4120	0.418	19	55
7	Rr	4198	0.426	20	00
7	Rr	4700	0.477	20	05
7	Rr	4554	0.462	20	10
7	Rr	4162	0.422	20	15
7	Rr	4459	0.453	20	20
7	Rr	4329	0.439	20	25
7	Rr	3855	0.391	20	30
7	Rr	4141	0.420	20	35
7	Rr	4389	0.445	20	40
7	Rr	4680	0.475	20	45
7	Rr	4226	0.429	20	50
7	Rr	4421	0.449	20	55
7	Rr	4856	0.493	21	00
7	Rr	4112	0.417	21	05
7	Rr	4210	0.427	21	10
7	Rr	4061	0.412	21	15
7	Rr	3725	0.378	21	20
7	Rr	4359	0.442	21	25
7	Rr	3760	0.382	21	30
7	Rr	3986	0.405	21	35
7	Rr	3973	0.403	21	40
7	Rr	4075	0.414	21	45
7	Rr	4238	0.430	21	50
7	Rr	3759	0.382	21	55
7	Rr	3869	0.393	22	00
7	Rr	3681	0.374	22	05
7	Rr	3891	0.395	22	10
7	Rr	3511	0.356	22	15
7	Rr	3939	0.400	22	20
7	Rr	4003	0.406	22	25
7	Rr	3654	0.371	22	30
7	Rr	4019	0.408	22	35
7	Rr	3564	0.362	22	40
7	Rr	3608	0.366	22	45
7	Rr	3786	0.384	22	50
7	Rr	3610	0.366	22	55
7	Rr	4011	0.407	23	00
7	Rr	3686	0.374	23	05
7	Rr	3605	0.366	23	10
7	Rr	3622	0.368	23	15
7	Rr	4348	0.441	23	20
7	Rr	3451	0.350	23	25
7	Rr	3260	0.331	23	30
7	Rr	3584	0.364	23	35
7	Rr	3301	0.335	23	40
7	Rr	3303	0.335	23	45
7	Rr	3357	0.341	23	50
7	Rr	3061	0.311	23	55
o	*f	0R	r
o	lRQ	1	985257	1629994954	[unresolved numerical addresses]
Z	*f	-20R	r
Z	lRb	1	42966	3.099	66.249
Z	lRb	1	40225	1.823	69
Z	lRb	1	26905	2.049	35
Z	lRb	1	24915	0.934	46
Z	lRb	1	22158	3.076	157.55
Z	lRb	1	18317	2.978	70
Z	lRb	1	17204	1.289	34
Z	lRb	1	16943	2.282	207.46
Z	lRb	1	16357	1.852	54
Z	lRb	1	15419	1.436	76
Z	lRb	1	15406	2.500	40
Z	lRb	1	13376	1.692	72
Z	lRb	1	12111	0.104	178.137
Z	lRb	1	11900	1.134	75
Z	lRb	1	11812	1.283	5
Z	lRb	1	10921	1.041	123
Z	lRb	1	10859	0.891	74
Z	lRb	1	9880	0.658	71
Z	lRb	1	9080	0.561	37
Z	lRb	1	9048	1.015	104
Z	lRb	1	629455	68.302	[not listed: 8609]
S	*f	-50P	r
S	Rb	4702	0.452	14.33.246.211
S	Rb	3770	0.839	192.234.235.103
S	Rb	3248	0.283	192.99.15.146
S	Rb	2341	0.156	100.43.83.148
S	Rb	1992	0.078	66.249.75.109
S	Rb	1829	0.171	37.59.14.116
S	Rb	1781	0.247	75.98.173.33
S	Rb	1597	0.149	78.155.138.20
S	Rb	1543	0.084	199.21.99.79
S	Rb	1459	0.012	92.249.127.111
S	Rb	1330	0.021	109.102.111.58
S	Rb	1312	0.051	205.203.134.197
S	Rb	1304	0.221	5.196.13.127
S	Rb	1276	0.137	208.115.113.82
S	Rb	1270	0.074	95.108.248.29
S	Rb	1193	0.047	49.7.20.102
S	Rb	1155	0.266	75.98.173.84
S	Rb	1142	0.001	91.207.9.226
S	Rb	1107	0.019	66.249.69.97
S	Rb	1081	0.022	66.249.69.81
S	Rb	1051	0.037	66.249.69.192
S	Rb	1047	0.020	106.38.241.144
S	Rb	1039	0.017	66.249.69.89
S	Rb	1030	0.112	5.255.250.90
S	Rb	1024	0.085	95.108.150.235
S	Rb	1012	0.094	192.99.6.132
S	Rb	957	0.209	199.21.99.197
S	Rb	951	0.071	66.249.73.133
S	Rb	940	0.187	79.125.27.96
S	Rb	845	0.039	144.76.27.118
S	Rb	815	0.034	178.63.23.80
S	Rb	812	0.107	66.249.64.90
S	Rb	808	0.209	149.202.211.239
S	Rb	791	0.074	192.99.7.55
S	Rb	786	0.134	66.11.128.152
S	Rb	777	0.001	193.150.120.14
S	Rb	760	0.058	208.115.113.92
S	Rb	756	0.024	82.145.46.102
S	Rb	744	0.011	109.102.111.20
S	Rb	739	0.011	109.102.111.50
S	Rb	721	0.004	106.38.241.177
S	Rb	704	0.001	109.120.157.179
S	Rb	698	0.029	220.181.125.162
S	Rb	694	0.044	78.155.138.30
S	Rb	686	0.023	66.249.65.212
S	Rb	666	0.096	216.244.66.229
S	Rb	664	0.062	94.23.59.173
S	Rb	659	0.020	49.7.20.111
S	Rb	653	0.083	52.21.132.215
S	Rb	649	0.061	46.105.74.59
S	Rb	924347	94.716	[not listed: 86841]
s	*FR	2013	12	18	21	53
s	*LR	2021	09	10	21	42
s	*f	-20R	s
s	lRS	1	192128	394	http://www.gtaeronautics.com/
s	lRS	1	45156	80	http://gtaeronautics.com/
s	lRS	1	4885	4	https://www.google.com/
s	lRS	1	246	1	https://www.thomasnet.com/
s	lRS	1	1542	0	http://www.google.com/
s	lRS	1	1159	0	http://www.trainingindustry.com/
s	lRS	1	1123	0	http://www.baidu.com/
s	lRS	1	609	0	http://www.mfgpages.com/
s	lRS	1	604	0	http://www.openfos.com/
s	lRS	1	517	0	http://www.topicway.com/
s	lRS	1	462	0	http://anti-crisis-seo.com/
s	lRS	1	395	0	http://uptime.com/
s	lRS	1	362	0	http://semalt.semalt.com/
s	lRS	1	325	0	http://www.bing.com/
s	lRS	1	301	0	http://chimiver.info/
s	lRS	1	280	0	https://www.google.co.in/
s	lRS	1	262	0	http://google.co.jp/
s	lRS	1	243	0	https://www.bing.com/
s	lRS	1	236	0	http://www.thomasnet.com/
s	lRS	1	234	0	http://www.artparquet.ru/
s	lRS	1	48015	17	[not listed: 4272]
f	*FR	2013	12	18	21	53
f	*LR	2021	09	10	21	42
f	*f	-30R	s
f	lRS	1	128898	320	http://www.gtaeronautics.com/
f	lRS	1	30975	80	http://gtaeronautics.com/
f	lRS	1	6876	16	http://www.gtaeronautics.com/CCT&M.html
f	lRS	1	9170	13	http://www.gtaeronautics.com/aboutus.html
f	lRS	1	2304	11	http://www.gtaeronautics.com/GT380 RPAS.html
f	lRS	1	1750	9	http://www.gtaeronautics.com/SRU.html
f	lRS	1	1543	7	http://www.gtaeronautics.com/GT50T RPAS.html
f	lRS	1	4490	4	https://www.google.com/
f	lRS	1	2067	3	http://www.gtaeronautics.com/GT1500 RPAS.html
f	lRS	1	1535	2	http://www.gtaeronautics.com/EMPLOYMENT.html
f	lRS	1	2438	1	http://www.gtaeronautics.com/pna.html
f	lRS	1	1897	1	http://www.gtaeronautics.com/CompNews.html
f	lRS	1	5833	0	http://www.gtaeronautics.com/UASFC.html
f	lRS	1	5466	0	http://gtaeronautics.com/IndNews.html
f	lRS	1	4151	0	http://www.gtaeronautics.com/index.html
f	lRS	1	4136	0	http://www.gtaeronautics.com/ConsultingA.html
f	lRS	1	1987	0	http://www.gtaeronautics.com/uasfc.html
f	lRS	1	1924	0	http://www.gtaeronautics.com/RD.html
f	lRS	1	1775	0	http://www.gtaeronautics.com/CFMT.html
f	lRS	1	1617	0	http://www.gtaeronautics.com/consultinga.html
f	lRS	1	1522	0	http://www.gtaeronautics.com/IndNews.html
f	lRS	1	1302	0	http://www.gtaeronautics.com/contactus.html
f	lRS	1	1290	0	http://gtaeronautics.com/aboutus.html
f	lRS	1	1187	0	http://www.gtaeronautics.com/compnews.html
f	lRS	1	1159	0	http://www.trainingindustry.com/
f	lRS	1	1097	0	http://www.gtaeronautics.com/links.html
f	lRS	1	1079	0	http://www.baidu.com/s
f	lRS	1	892	0	http://www.google.com/url
f	lRS	1	872	0	http://www.gtaeronautics.com/FAQ.html
f	lRS	1	799	0	http://gtaeronautics.com/index.html
f	lRS	1	67053	29	[not listed: 4893]
n	*FR	2013	12	19	00	28
n	*LR	2020	10	14	09	11
n	*f	0.500000%Q	s
n	Rq	1	1615.739	kit
n	Rq	1	1615.739	method
n	Rq	2	1388.185	crew
n	Rq	28	523.694	aeronautical
n	Rq	1	1615.739	airplane.com
n	Rq	5	705.524	faa
n	Rq	40	1001.664	gt
n	Rq	1	1615.739	moldings
n	Rq	1	1615.739	twin
n	Rq	1	1615.739	taranis
n	Rq	2	1615.739	installerex
n	Rq	2	1615.739	http://gtaeronautics.com/
n	Rq	20	1411.048	in
n	Rq	1	1615.739	scale
n	Rq	1	1615.739	observer
n	Rq	1	1615.739	drawing?
n	Rq	2	1615.739	is
n	Rq	1	1615.739	making
n	Rq	2	1388.185	fiber
n	Rq	1	1615.739	mitsubishi
n	Rq	1	1615.739	fuze
n	Rq	1	1615.739	http://www.gtaeronautics.com/indnews.html
n	Rq	92	1615.739	semalt.com
n	Rq	1	1615.739	consultant
n	Rq	15	933.078	manufacturing
n	Rq	1	1615.739	2
n	Rq	1	1615.739	base
n	Rq	14	500.832	6
n	Rq	1	1615.739	http://gtaeronautics.com/indnews.html
n	Rq	1	1615.739	always
